-1,300
-1,252
-1,314
410,470
301,-1
-1,321
-1,345
426,-1
-1,-1
-1,343
420,-1
-1,243
286,-1
-1,409
281,340
382,326
273,-1
440,361
338,454
-1,-1
172,243
-1,302
496,471
-1,401
-1,334
482,335
484,-1
-1,349
232,440
345,-1
-1,-1
-1,283
309,335
-1,-1
-1,499
-1,374
185,-1
-1,-1
246,188
-1,-1
461,345
-1,442
294,456
261,-1
397,-1
-1,290
372,-1
440,307
-1,217
388,440
372,207
219,388
-1,495
-1,-1
253,268
-1,159
-1,431
311,243
-1,-1
497,445
393,489
272,-1
205,370
-1,-1
-1,324
-1,472
492,273
221,-1
289,442
-1,361
-1,-1
341,440
-1,-1
-1,-1
489,353
-1,262
-1,417
-1,-1
-1,441
441,323
237,443
416,298
-1,424
-1,423
375,-1
-1,-1
352,193
410,299
-1,372
263,-1
333,367
-1,-1
-1,-1
432,-1
-1,345
356,405
-1,-1
-1,201
-1,354
-1,496
-1,-1
-1,335
-1,255
-1,-1
472,426
-1,232
-1,418
452,-1
430,386
-1,376
326,422
-1,247
-1,-1
256,359
-1,409
338,-1
185,243
394,-1
-1,361
-1,368
-1,353
245,-1
421,379
-1,89
-1,390
409,-1
-1,-1
474,367
356,-1
210,461
-1,-1
-1,480
253,-1
-1,-1
405,-1
-1,415
329,382
-1,491
358,304
-1,246
88,464
379,428
-1,316
-1,-1
-1,416
434,172
-1,-1
-1,-1
466,324
-1,283
360,243
426,-1
444,344
415,-1
-1,-1
-1,370
-1,401
311,-1
-1,-1
205,117
-1,-1
449,-1
340,258
-1,-1
470,356
305,-1
-1,166
467,364
-1,437
335,-1
487,-1
418,-1
342,383
-1,-1
410,381
-1,247
-1,-1
194,252
323,-1
436,-1
175,-1
-1,357
-1,-1
-1,-1
-1,247
-1,-1
-1,348
334,188
-1,497
488,-1
-1,267
-1,-1
-1,366
-1,-1
478,-1
450,254
500,169
445,-1
489,306
-1,482
-1,454
-1,-1
128,263
435,-1
379,-1
417,498
-1,302
271,327
-1,354
316,-1
-1,-1
-1,469
391,291
-1,417
420,401
257,-1
-1,-1
-1,280
-1,468
496,-1
288,478
216,-1
399,-1
440,-1
404,366
-1,-1
421,-1
249,172
298,281
178,266
421,305
324,-1
-1,-1
487,233
381,267
217,-1
-1,394
366,-1
-1,398
411,-1
370,481
-1,437
416,361
-1,-1
473,-1
276,241
420,461
-1,-1
342,-1
241,-1
313,-1
344,202
295,-1
-1,432
-1,446
322,-1
-1,-1
469,187
365,-1
-1,261
324,428
392,-1
346,207
-1,245
-1,241
222,-1
353,314
-1,444
422,-1
-1,267
