186,62
180,57
-1,-1
204,74
374,-1
47,127
-1,-1
157,49
448,52
115,-1
68,54
87,1
257,-1
105,-1
161,28
-1,-1
167,-1
180,-1
366,-1
274,37
291,-1
-1,22
-1,21
82,-1
349,-1
121,106
205,-1
123,22
446,71
118,-1
414,-1
320,-1
-1,-1
-1,-1
-1,-1
169,-1
277,-1
140,41
315,-1
419,28
247,-1
138,-1
390,24
125,52
231,56
498,73
122,37
-1,85
250,-1
127,-1
163,-1
215,-1
430,50
197,357
-1,-1
-1,5
110,12
259,-1
231,49
136,-1
298,49
229,53
-1,53
338,45
-1,-1
258,-1
182,-1
-1,-1
243,11
-1,21
74,-1
460,-1
211,59
-1,62
206,19
423,-1
168,29
390,13
94,-1
252,-1
-1,69
348,95
-1,46
117,-1
157,64
330,221
260,-1
433,75
154,54
172,-1
291,43
72,21
-1,-1
435,-1
337,24
92,29
212,499
87,-1
228,19
154,-1
228,-1
-1,-1
470,-1
179,-1
287,38
50,-1
180,51
161,15
337,49
169,-1
170,72
171,57
-1,42
140,57
428,43
75,-1
-1,33
255,64
122,57
35,54
53,48
180,-1
199,-1
97,48
438,59
208,17
125,-1
219,81
271,34
244,-1
77,54
84,-1
199,-1
89,30
92,-1
204,-1
354,34
343,-1
167,67
244,-1
344,26
430,17
348,-1
-1,20
-1,14
348,36
277,80
171,52
143,13
80,-1
244,54
243,-1
192,15
305,-1
152,-1
306,70
169,75
162,45
231,-1
-1,17
144,48
238,-1
258,50
117,-1
312,-1
156,-1
485,26
496,-1
137,15
150,-1
235,27
163,19
256,19
167,73
-1,-1
85,24
488,-1
46,17
-1,-1
77,-1
270,-1
354,30
243,16
79,-1
136,55
105,-1
128,-1
495,-1
284,-1
416,59
279,93
411,-1
281,-1
81,21
246,51
98,-1
143,-1
164,93
-1,-1
448,87
136,41
-1,-1
156,40
108,31
-1,-1
102,-1
332,399
372,49
210,-1
-1,21
120,-1
263,128
56,-1
338,21
-1,-1
295,-1
263,-1
233,12
171,39
410,-1
265,51
452,-1
-1,28
205,59
172,-1
192,-1
476,39
283,-1
164,56
159,11
205,-1
325,-1
-1,-1
-1,-1
377,60
102,25
185,-1
255,-1
231,-1
-1,-1
353,61
222,51
147,30
243,76
382,82
162,-1
282,-1
173,10
168,64
197,134
-1,123
313,13
202,-1
319,41
112,55
-1,16
141,247
153,-1
290,-1
279,-1
68,-1
266,-1
147,43
321,100
332,89
123,25
88,-1
275,-1
205,-1
140,-1
-1,-1
186,55
170,48
262,54
76,-1
244,-1
-1,64
241,-1
433,-1
181,35
300,77
204,-1
154,48
408,269
-1,58
118,-1
234,51
193,51
106,51
224,-1
-1,-1
175,22
89,-1
85,-1
347,-1
127,-1
92,-1
78,-1
206,14
269,-1
190,-1
90,19
111,18
158,-1
177,-1
212,-1
-1,69
82,18
68,31
-1,74
164,25
385,-1
200,-1
265,18
-1,15
238,-1
84,-1
217,-1
71,45
227,-1
99,17
279,-1
371,33
254,-1
127,-1
105,-1
298,109
374,-1
206,-1
231,-1
229,25
280,23
258,-1
-1,64
121,73
246,-1
153,52
71,38
194,7
290,15
369,106
138,47
147,110
200,-1
-1,47
-1,4
97,37
197,57
171,65
124,117
412,11
130,62
398,-1
216,-1
345,-1
405,-1
364,26
-1,54
105,58
78,-1
84,-1
-1,57
-1,75
122,40
147,-1
169,55
192,45
177,-1
-1,-1
215,-1
240,20
254,-1
245,57
238,-1
232,-1
458,-1
221,-1
-1,19
194,-1
214,51
378,-1
148,-1
223,45
326,44
108,-1
-1,-1
58,113
214,49
-1,-1
286,-1
100,26
-1,54
216,-1
107,-1
139,-1
-1,53
-1,-1
232,10
-1,79
439,-1
377,-1
63,26
135,17
-1,-1
97,53
93,-1
225,29
129,-1
242,104
213,-1
283,21
189,55
229,-1
89,-1
117,-1
193,-1
206,25
96,57
439,59
-1,-1
128,-1
140,19
357,51
-1,34
176,-1
322,20
210,-1
114,-1
223,-1
248,59
140,38
72,54
95,-1
241,-1
181,-1
346,-1
245,-1
315,-1
130,17
145,-1
250,-1
183,73
148,-1
151,71
195,53
92,15
79,36
371,-1
236,-1
147,87
-1,16
133,-1
318,-1
197,40
-1,-1
234,-1
150,29
296,-1
358,25
135,58
109,54
217,-1
209,46
367,41
184,18
379,-1
232,-1
200,41
275,-1
219,-1
340,-1
150,-1
342,-1
412,-1
208,44
498,23
164,-1
111,-1
-1,-1
481,-1
167,18
249,-1
277,40
178,-1
464,20
315,-1
120,82
245,31
255,38
217,46
163,-1
237,-1
471,42
111,-1
172,38
189,17
190,-1
328,-1
146,-1
147,20
142,23
-1,-1
90,-1
339,14
103,89
-1,19
226,112
55,-1
103,-1
399,13
-1,-1
114,1
-1,-1
345,-1
308,-1
137,30
144,-1
463,-1
203,-1
150,80
283,22
162,10
176,-1
98,16
84,-1
-1,49
-1,-1
97,-1
163,-1
58,27
206,131
237,-1
152,53
232,29
175,-1
257,-1
353,-1
194,-1
244,-1
86,61
392,-1
376,29
439,53
175,-1
266,-1
137,22
-1,138
464,74
269,-1
128,-1
48,-1
184,82
153,34
206,17
427,72
60,-1
299,-1
368,11
148,31
166,16
-1,28
292,23
299,37
298,-1
245,-1
237,-1
-1,68
175,-1
98,-1
177,-1
106,338
175,-1
100,-1
206,-1
147,15
490,72
220,-1
326,24
134,50
389,-1
368,40
406,-1
350,75
460,80
212,110
146,57
131,13
181,82
283,21
161,-1
66,72
443,-1
56,29
231,-1
269,30
98,-1
242,149
-1,145
310,-1
193,22
266,-1
155,-1
260,27
171,58
116,-1
188,25
125,21
-1,-1
293,-1
204,54
-1,18
142,-1
92,46
115,56
174,79
260,-1
185,78
169,-1
257,-1
256,69
201,-1
174,-1
389,-1
155,-1
240,45
232,146
206,47
184,-1
222,17
232,59
-1,18
63,25
264,29
237,15
137,373
310,56
291,-1
192,14
432,14
312,-1
231,-1
460,-1
286,23
244,-1
474,47
372,-1
357,-1
76,-1
226,-1
300,-1
321,18
210,-1
89,76
196,-1
246,45
237,-1
142,54
48,93
250,41
286,27
-1,19
252,-1
249,51
53,12
130,28
131,-1
245,-1
-1,-1
283,53
199,38
404,48
211,-1
74,53
18,21
-1,17
319,21
103,61
289,39
102,55
281,-1
229,-1
-1,23
405,45
339,13
96,30
327,-1
-1,41
70,-1
282,40
175,-1
206,79
202,-1
98,-1
373,-1
125,48
173,16
441,19
317,62
83,-1
357,51
153,17
56,20
-1,-1
301,26
96,28
-1,48
118,-1
-1,15
447,-1
468,53
105,23
158,-1
-1,17
83,82
-1,47
159,10
453,-1
160,28
276,-1
297,-1
77,48
162,28
223,-1
470,49
298,17
195,-1
258,20
231,51
328,54
140,-1
331,28
270,-1
245,28
373,-1
124,13
353,-1
186,-1
271,54
148,75
107,56
213,-1
65,41
435,-1
333,31
-1,32
372,57
432,-1
423,42
211,97
172,-1
322,23
137,19
274,-1
84,28
334,1
219,-1
255,19
387,24
280,-1
226,-1
-1,-1
446,-1
74,17
-1,-1
209,-1
195,-1
418,-1
219,-1
427,53
363,-1
354,-1
304,-1
276,-1
196,8
152,-1
348,24
-1,42
117,127
-1,51
327,61
-1,58
307,-1
103,-1
73,27
87,33
106,76
170,-1
228,-1
164,-1
-1,-1
325,81
-1,-1
350,-1
211,-1
141,-1
204,-1
380,-1
158,15
190,96
142,20
164,-1
126,55
105,458
113,-1
119,-1
238,-1
244,53
37,-1
413,50
-1,-1
340,-1
166,-1
340,103
481,-1
476,39
-1,-1
89,54
229,61
232,-1
-1,-1
212,50
183,52
279,117
102,-1
263,-1
168,54
365,74
126,53
231,-1
239,48
214,34
239,45
224,-1
143,133
138,65
121,297
210,-1
458,49
202,49
400,-1
-1,-1
266,63
270,119
166,-1
-1,-1
137,-1
412,-1
212,200
118,50
251,-1
98,26
116,98
132,18
308,28
396,48
197,-1
253,313
451,65
114,-1
-1,-1
139,-1
107,16
282,40
50,33
155,-1
390,36
367,-1
215,50
489,-1
-1,72
443,50
439,109
55,-1
284,-1
222,-1
378,-1
247,83
316,48
237,471
268,13
-1,-1
200,-1
194,38
181,46
-1,84
344,47
158,26
208,-1
222,31
242,-1
82,-1
128,36
62,-1
376,27
46,-1
-1,-1
74,-1
122,66
-1,-1
83,25
340,-1
188,32
181,-1
402,106
308,14
265,-1
439,55
130,52
327,-1
410,19
168,16
95,62
140,17
313,15
172,-1
195,41
146,20
77,-1
122,72
-1,42
319,15
468,-1
296,-1
432,-1
490,-1
150,45
285,-1
262,-1
185,57
153,-1
-1,18
375,64
290,45
254,-1
177,-1
449,53
390,-1
-1,72
476,14
88,-1
370,-1
74,-1
191,25
203,49
-1,33
351,-1
109,-1
-1,-1
230,74
54,61
-1,15
232,-1
272,65
274,-1
163,-1
167,21
380,44
284,57
305,-1
360,23
214,20
-1,-1
-1,53
154,47
486,-1
178,107
185,-1
452,122
86,56
-1,-1
303,-1
171,-1
274,59
-1,-1
155,-1
99,69
230,-1
242,47
483,22
242,1
179,-1
-1,-1
143,233
474,162
392,-1
125,-1
-1,51
118,-1
-1,22
156,-1
172,67
299,-1
132,-1
155,57
200,-1
201,44
227,-1
184,-1
190,-1
221,14
0.88,0.532
226.307954545455,53.4586466165414
1,1
3,3
