-1,385,247
-1,332,428
204,177,456
463,-1,-1
-1,435,356
380,-1,491
272,325,-1
-1,331,133
330,-1,-1
-1,-1,167
192,-1,-1
161,-1,-1
292,337,-1
366,244,214
439,429,-1
348,126,-1
-1,-1,-1
190,220,301
215,-1,276
356,433,297
480,319,230
221,351,467
-1,-1,248
178,253,-1
183,204,99
-1,454,-1
474,328,-1
368,-1,192
-1,226,270
434,175,-1
328,-1,120
344,253,-1
131,432,345
-1,-1,-1
323,434,308
155,-1,121
-1,307,263
267,499,222
-1,290,-1
116,328,146
349,285,383
338,220,-1
-1,83,95
-1,138,478
265,418,342
354,149,415
268,-1,344
357,365,456
473,138,133
470,91,-1
395,-1,90
199,295,468
222,332,-1
416,-1,-1
349,302,-1
266,-1,458
479,151,154
227,-1,-1
321,-1,263
192,219,-1
435,-1,143
265,-1,190
-1,96,477
429,332,-1
201,289,-1
222,270,-1
255,432,352
213,228,396
-1,210,-1
183,-1,273
175,-1,446
248,-1,-1
437,105,-1
410,472,-1
189,392,402
499,153,490
341,319,361
387,313,499
489,-1,-1
478,-1,-1
387,-1,-1
375,-1,418
339,98,315
316,-1,424
-1,246,428
201,356,228
138,173,199
399,-1,228
-1,-1,457
238,-1,255
269,110,98
254,-1,-1
253,-1,412
257,223,258
396,301,-1
-1,487,371
257,433,432
-1,331,-1
-1,239,-1
191,198,193
-1,499,164
336,218,362
102,461,251
278,-1,427
334,340,357
240,208,-1
-1,-1,-1
-1,220,346
112,217,-1
-1,-1,194
-1,-1,251
134,96,298
302,438,93
196,371,-1
165,249,370
453,-1,439
207,477,-1
313,476,-1
-1,359,-1
-1,-1,-1
-1,-1,147
377,188,-1
223,252,123
274,-1,140
-1,349,333
259,235,110
391,-1,398
228,123,-1
-1,267,-1
-1,455,-1
206,481,338
306,293,-1
342,447,104
275,447,364
449,-1,-1
326,259,287
-1,246,369
200,-1,275
173,-1,317
100,430,-1
-1,340,-1
-1,-1,350
-1,215,417
183,430,368
298,303,152
269,452,-1
-1,156,288
206,-1,319
319,-1,214
314,429,414
221,294,60
191,415,269
496,342,121
326,315,-1
-1,-1,-1
293,-1,-1
-1,268,347
-1,-1,418
478,251,338
285,-1,-1
487,295,285
337,-1,-1
371,100,-1
259,-1,136
393,188,420
-1,283,363
461,345,498
-1,384,247
258,227,488
301,111,464
205,163,-1
436,167,-1
332,206,-1
-1,385,423
-1,124,-1
296,257,163
258,248,190
-1,284,-1
-1,372,-1
-1,497,351
269,372,-1
231,342,190
303,338,178
-1,347,-1
-1,-1,480
271,318,279
347,158,134
270,-1,471
-1,326,179
156,436,-1
-1,-1,141
-1,351,350
-1,-1,-1
226,-1,140
142,-1,471
-1,432,-1
211,-1,-1
199,413,377
260,-1,369
110,178,-1
-1,166,433
301,-1,-1
141,474,374
-1,148,226
-1,-1,359
-1,261,412
126,-1,-1
327,383,257
138,367,118
370,249,136
-1,472,481
-1,182,221
-1,95,445
135,112,404
185,151,313
-1,369,-1
-1,319,-1
451,309,401
-1,-1,256
377,304,-1
453,140,115
-1,-1,-1
-1,81,-1
390,-1,-1
182,188,385
302,260,-1
476,328,329
115,293,398
252,341,294
144,164,436
-1,325,71
-1,335,-1
268,261,-1
146,323,476
-1,166,-1
281,-1,326
473,140,257
-1,-1,-1
378,-1,-1
-1,423,222
321,198,485
-1,191,-1
311,-1,258
-1,-1,102
422,-1,-1
301,341,146
389,252,153
-1,190,-1
172,480,145
286,365,143
429,-1,-1
-1,256,390
409,-1,388
-1,320,330
-1,365,-1
-1,356,150
192,455,-1
239,241,271
235,336,171
450,364,352
-1,247,267
-1,232,-1
401,-1,-1
313,-1,-1
-1,387,154
301,346,358
-1,250,-1
260,180,355
-1,170,-1
-1,449,240
-1,284,-1
296,-1,168
168,252,-1
300,-1,-1
410,-1,219
267,397,447
110,-1,107
332,181,141
-1,270,265
380,160,378
-1,478,85
-1,-1,-1
305,-1,-1
313,348,275
-1,459,260
119,122,184
441,452,-1
272,305,392
371,-1,377
159,-1,-1
310,335,-1
287,497,125
373,147,-1
280,284,-1
443,-1,-1
255,-1,-1
463,73,266
321,365,160
-1,-1,-1
-1,491,299
222,244,164
375,243,-1
320,-1,238
174,221,288
414,438,258
241,-1,-1
488,384,316
155,-1,-1
364,182,-1
-1,-1,232
274,-1,496
-1,314,409
480,234,217
-1,450,283
-1,427,252
210,318,100
422,-1,-1
217,-1,295
212,197,-1
180,190,263
-1,-1,-1
490,-1,286
459,229,-1
417,179,-1
-1,-1,298
-1,296,196
204,171,252
270,-1,-1
-1,313,-1
369,169,-1
338,290,393
257,-1,200
218,-1,89
181,222,-1
409,345,290
-1,244,341
303,292,104
359,391,324
337,299,327
352,498,-1
365,-1,199
443,389,210
401,-1,165
107,121,135
180,-1,-1
377,-1,-1
-1,390,-1
244,263,361
209,447,180
281,-1,441
154,-1,-1
406,-1,171
468,292,-1
-1,-1,317
370,223,329
-1,174,290
199,493,-1
220,235,340
-1,-1,156
358,329,342
474,62,180
-1,250,239
-1,-1,399
134,230,237
429,278,127
387,-1,289
291,315,-1
184,333,362
450,278,-1
-1,-1,-1
282,-1,225
-1,331,246
156,331,143
346,-1,-1
-1,273,420
474,278,468
-1,-1,329
254,-1,477
162,346,366
454,-1,91
347,294,497
313,123,268
184,-1,133
330,-1,153
310,-1,355
399,254,-1
459,366,399
139,389,-1
495,-1,305
81,-1,165
277,-1,-1
208,360,-1
444,377,-1
-1,136,128
272,184,-1
493,303,-1
255,411,188
127,432,453
233,397,258
342,117,104
77,373,57
-1,486,-1
434,172,-1
273,255,386
294,146,-1
489,480,-1
204,312,292
241,307,-1
338,-1,-1
184,283,-1
-1,467,283
252,314,387
246,342,426
-1,207,221
374,-1,418
321,339,369
209,221,162
210,-1,351
262,157,-1
335,-1,-1
454,306,403
234,-1,-1
353,-1,-1
226,-1,455
-1,-1,177
-1,412,95
316,350,270
100,432,-1
328,-1,308
-1,435,-1
320,121,-1
159,339,205
202,211,282
315,-1,325
284,-1,-1
362,451,258
129,158,165
250,88,-1
258,-1,-1
233,132,378
425,245,319
222,346,500
212,-1,269
280,383,-1
113,347,309
411,-1,437
332,136,-1
470,461,-1
376,-1,99
-1,426,372
-1,-1,493
-1,377,374
284,290,315
-1,304,103
-1,289,311
378,-1,-1
264,-1,223
311,436,396
326,316,148
-1,-1,-1
289,171,251
265,-1,-1
189,482,380
424,214,212
192,312,293
-1,121,-1
267,-1,354
336,177,203
153,-1,337
-1,-1,462
-1,236,318
-1,498,133
-1,446,498
343,-1,481
161,-1,280
-1,462,-1
327,-1,411
119,249,487
191,163,396
275,-1,-1
337,368,-1
343,197,-1
-1,-1,282
265,147,378
296,176,242
-1,409,-1
219,444,-1
282,-1,220
351,-1,276
162,-1,-1
-1,-1,180
251,-1,468
458,-1,-1
284,-1,278
383,334,-1
425,-1,-1
182,118,-1
391,-1,75
366,-1,364
223,257,327
94,-1,-1
286,185,255
228,-1,294
170,439,471
424,499,357
361,379,378
239,353,315
-1,61,225
338,281,-1
179,-1,187
-1,198,-1
-1,-1,-1
-1,-1,-1
-1,-1,244
-1,157,-1
177,343,-1
-1,247,476
-1,99,-1
-1,140,-1
-1,324,-1
165,275,285
-1,137,-1
-1,118,-1
454,486,76
-1,323,303
-1,-1,-1
-1,330,-1
293,402,-1
197,166,341
-1,119,-1
-1,312,428
-1,285,291
-1,165,-1
-1,173,-1
315,-1,-1
-1,479,-1
-1,368,327
344,288,283
343,203,443
294,116,411
141,-1,310
-1,381,352
-1,-1,227
-1,471,-1
-1,-1,441
374,-1,-1
290,228,109
171,305,390
310,371,-1
396,272,309
-1,430,-1
-1,339,160
305,223,249
190,297,359
283,244,-1
321,258,-1
284,381,217
-1,474,228
330,-1,398
-1,340,228
468,-1,391
-1,211,-1
462,303,278
252,342,321
-1,351,-1
-1,442,327
432,488,-1
356,-1,-1
-1,321,-1
139,289,194
354,153,-1
250,158,293
433,307,417
334,322,318
273,398,345
-1,-1,276
318,282,-1
-1,288,430
-1,138,-1
177,439,256
168,287,147
379,144,404
190,402,226
144,-1,-1
-1,257,220
478,356,-1
-1,261,-1
183,354,-1
299,-1,399
391,394,250
312,427,281
247,314,474
188,247,171
-1,84,-1
382,352,284
-1,117,91
-1,174,146
232,-1,270
203,260,123
147,-1,-1
117,159,-1
-1,-1,401
-1,-1,-1
302,-1,228
251,346,299
-1,-1,-1
323,-1,-1
330,295,493
-1,436,-1
336,107,-1
-1,472,440
155,168,211
199,199,395
497,427,202
94,206,-1
391,290,-1
-1,-1,-1
179,488,-1
-1,316,458
-1,495,385
-1,225,174
422,466,-1
141,177,476
-1,234,321
-1,152,-1
