242,-1
122,-1
-1,24
190,-1
436,-1
321,-1
262,70
-1,26
-1,61
229,-1
61,-1
438,-1
137,-1
-1,33
96,118
216,-1
-1,-1
121,-1
333,-1
303,55
149,21
158,65
232,-1
135,329
174,58
-1,-1
311,291
467,-1
104,21
62,-1
82,32
66,71
461,-1
231,17
175,149
207,26
85,29
167,24
119,42
396,42
307,15
-1,-1
153,49
260,398
370,27
99,493
387,-1
-1,-1
138,41
225,59
101,-1
-1,-1
148,56
248,-1
166,-1
-1,-1
245,46
66,-1
48,-1
358,17
114,63
171,-1
-1,-1
496,106
413,-1
165,-1
-1,-1
159,-1
172,-1
180,16
193,-1
302,19
145,-1
-1,23
-1,133
283,58
316,-1
377,-1
84,52
175,18
360,-1
154,80
-1,-1
208,-1
269,-1
72,23
290,-1
197,-1
-1,60
289,23
97,-1
355,36
-1,-1
316,-1
-1,137
174,-1
253,14
127,62
251,-1
349,-1
-1,79
148,47
263,34
405,-1
240,-1
190,-1
31,26
259,42
414,-1
402,-1
-1,-1
366,26
77,-1
67,-1
71,31
325,54
329,-1
143,-1
177,12
153,-1
109,58
116,116
362,-1
295,-1
-1,61
105,-1
121,56
111,57
54,-1
203,-1
-1,53
146,23
233,-1
-1,43
113,-1
246,-1
315,-1
116,49
82,17
243,-1
111,-1
161,24
-1,66
441,-1
163,-1
79,66
-1,54
146,39
398,126
90,-1
328,15
-1,82
49,50
391,-1
275,58
200,25
434,14
-1,-1
157,68
241,42
266,58
143,28
-1,63
416,-1
314,109
233,57
212,65
138,-1
167,58
82,-1
-1,21
82,20
-1,21
221,97
355,-1
270,79
128,-1
69,-1
280,62
-1,-1
355,-1
286,-1
-1,26
331,23
-1,-1
188,-1
-1,220
145,-1
280,-1
175,36
233,135
125,35
292,22
411,-1
421,55
125,24
145,26
336,54
166,-1
308,47
314,18
29,12
126,-1
136,38
-1,-1
-1,-1
96,-1
237,-1
-1,-1
237,-1
-1,-1
65,69
123,-1
272,51
112,238
225,-1
-1,-1
52,-1
170,-1
173,-1
-1,-1
-1,30
352,16
269,-1
144,10
316,-1
-1,69
229,-1
73,66
160,-1
96,-1
334,166
241,-1
75,78
135,14
196,-1
174,-1
425,-1
79,55
140,268
75,65
317,-1
-1,33
139,-1
113,-1
145,-1
295,486
159,9
190,18
412,-1
-1,-1
397,68
187,14
-1,64
279,-1
-1,-1
90,-1
195,-1
235,27
-1,-1
156,121
81,57
153,54
137,29
158,17
488,38
318,-1
477,-1
215,13
136,-1
125,-1
110,25
142,52
242,12
136,-1
282,-1
314,-1
297,22
89,-1
172,-1
163,55
108,21
289,-1
109,-1
288,46
183,-1
232,42
186,-1
489,-1
317,-1
-1,58
418,-1
283,15
254,74
217,-1
308,-1
69,-1
-1,15
60,-1
491,-1
196,26
187,14
288,-1
-1,-1
168,-1
255,71
363,-1
348,-1
-1,18
361,12
-1,-1
126,55
82,-1
-1,-1
304,-1
239,75
175,15
-1,-1
-1,-1
166,-1
142,-1
198,-1
350,-1
201,21
193,369
321,-1
180,69
-1,63
83,-1
148,-1
275,434
172,23
311,67
-1,32
233,48
138,72
157,-1
269,49
319,-1
189,101
386,-1
172,-1
56,-1
314,-1
275,-1
57,11
186,79
224,-1
302,48
318,-1
-1,19
295,-1
181,-1
-1,37
181,-1
334,99
122,-1
212,-1
68,72
-1,47
417,-1
237,-1
446,57
118,61
263,21
208,33
81,96
136,-1
440,-1
105,49
164,-1
122,-1
-1,24
-1,-1
167,-1
161,-1
225,-1
415,-1
338,20
288,-1
106,-1
230,-1
272,-1
253,1
218,22
244,-1
330,23
148,-1
431,-1
241,-1
151,43
282,-1
-1,53
360,-1
152,-1
75,-1
234,34
-1,67
-1,18
98,-1
-1,89
-1,15
149,-1
36,1
178,99
313,51
179,-1
144,-1
65,-1
258,77
-1,20
500,69
247,-1
268,-1
139,-1
77,-1
227,52
324,54
-1,73
314,58
202,-1
-1,19
262,61
325,-1
-1,-1
337,68
107,-1
207,-1
317,-1
357,-1
78,24
298,51
92,-1
179,44
-1,-1
353,24
72,-1
255,-1
381,-1
471,66
289,19
319,69
146,-1
167,68
451,51
-1,42
131,-1
422,51
-1,19
395,53
79,-1
156,17
274,48
344,-1
333,69
179,17
195,36
-1,-1
346,-1
181,104
137,-1
197,10
314,-1
138,-1
215,69
358,-1
-1,-1
196,50
210,-1
421,-1
170,14
85,-1
284,71
248,-1
427,53
-1,-1
111,10
221,14
308,42
159,9
401,-1
194,-1
108,29
159,-1
269,31
230,-1
193,76
-1,-1
431,-1
367,37
71,-1
151,27
340,11
170,115
415,17
359,-1
209,15
108,40
251,-1
201,190
147,51
296,21
-1,-1
255,-1
225,-1
91,-1
188,-1
45,54
88,27
363,-1
141,-1
70,77
237,-1
42,31
190,80
172,-1
237,-1
251,22
-1,-1
97,48
246,11
349,-1
313,18
131,-1
119,67
-1,-1
-1,24
322,-1
-1,-1
140,23
158,-1
-1,-1
180,-1
69,65
368,-1
383,-1
116,47
132,-1
291,34
287,21
251,-1
481,-1
220,-1
131,54
