-1,-1,146
-1,-1,239
130,-1,-1
232,-1,-1
281,-1,-1
481,345,239
201,95,190
277,-1,219
-1,186,89
-1,243,430
491,90,249
-1,195,143
500,367,425
-1,422,251
-1,-1,-1
175,110,174
210,-1,494
-1,-1,422
-1,-1,213
-1,-1,342
177,-1,177
-1,310,260
324,-1,176
346,66,96
430,-1,122
-1,316,482
274,319,318
-1,206,-1
104,247,221
204,230,218
284,192,203
171,-1,-1
372,222,-1
295,154,268
206,336,165
-1,405,301
467,206,454
279,350,-1
246,-1,257
-1,484,387
26,232,-1
-1,182,190
343,322,100
-1,-1,499
-1,-1,-1
209,-1,207
247,277,267
478,412,152
249,-1,460
84,322,181
188,-1,308
377,332,220
-1,-1,392
74,-1,82
294,105,171
220,-1,261
383,-1,-1
160,-1,-1
162,395,130
-1,193,497
142,413,-1
-1,230,170
325,153,365
155,-1,129
361,344,296
-1,-1,125
433,320,332
343,296,161
172,273,-1
500,-1,-1
-1,420,173
247,208,129
424,492,92
-1,198,320
-1,299,479
-1,-1,299
-1,139,-1
189,282,106
268,-1,112
257,184,-1
-1,-1,475
100,292,-1
119,152,-1
351,255,389
265,288,457
215,308,126
403,122,-1
312,181,333
-1,142,-1
-1,330,-1
-1,-1,-1
178,362,456
-1,419,238
475,298,291
295,475,-1
-1,351,186
376,176,-1
-1,-1,155
418,-1,171
-1,-1,434
303,251,215
159,-1,115
124,389,-1
316,450,-1
166,-1,471
276,167,359
-1,-1,404
171,-1,164
380,298,319
138,-1,496
-1,121,76
257,-1,-1
227,55,214
371,-1,77
-1,257,500
372,-1,145
357,-1,344
-1,296,-1
-1,197,350
-1,268,151
285,123,-1
155,316,360
173,136,158
341,186,379
-1,224,-1
188,279,-1
-1,165,220
392,222,-1
284,353,285
-1,262,210
463,78,112
236,216,-1
297,-1,-1
-1,246,344
-1,112,253
-1,476,377
-1,333,224
334,-1,275
288,-1,465
-1,-1,470
157,-1,176
-1,304,-1
480,167,-1
-1,402,-1
473,248,482
352,-1,432
-1,371,240
226,-1,268
342,249,179
-1,-1,219
408,-1,459
-1,350,114
240,-1,154
443,497,-1
214,-1,192
185,-1,304
-1,347,372
420,-1,-1
324,121,321
433,395,-1
262,-1,178
-1,-1,470
355,332,-1
337,288,193
226,-1,306
185,-1,-1
253,-1,143
96,344,-1
303,344,164
-1,-1,308
-1,185,274
-1,-1,-1
342,255,342
281,429,-1
369,422,487
-1,281,349
305,293,100
301,-1,207
91,166,226
494,199,239
-1,193,351
412,318,-1
386,-1,166
227,-1,-1
478,331,265
326,-1,-1
478,182,-1
-1,250,211
222,287,82
-1,-1,467
186,160,311
88,-1,397
371,-1,405
288,111,-1
243,269,304
-1,487,-1
-1,334,-1
345,149,173
238,328,301
346,359,-1
331,355,304
286,316,-1
129,185,-1
236,166,170
-1,473,162
-1,95,-1
451,-1,155
-1,171,113
344,-1,209
110,234,-1
358,-1,356
232,326,387
290,132,266
-1,-1,-1
89,276,310
194,314,-1
343,250,333
307,359,260
-1,-1,343
279,210,326
-1,278,-1
215,469,145
-1,119,253
325,-1,69
-1,282,147
126,132,336
-1,-1,-1
142,394,121
180,121,258
-1,188,177
259,435,279
-1,-1,76
117,297,110
269,170,200
105,-1,223
-1,212,-1
121,-1,287
159,-1,326
-1,-1,118
172,166,416
-1,121,465
54,88,333
-1,225,157
226,-1,-1
301,195,314
-1,-1,241
276,378,170
457,310,-1
461,-1,367
344,285,-1
476,107,84
239,-1,142
-1,-1,171
385,165,339
-1,284,181
-1,103,316
-1,-1,205
199,-1,326
-1,236,-1
-1,-1,412
343,216,377
152,207,199
213,-1,191
182,377,-1
268,193,215
-1,113,202
-1,307,219
417,493,361
485,449,149
295,244,-1
329,352,61
429,247,116
-1,352,222
189,182,438
-1,-1,442
305,204,-1
145,470,299
-1,355,148
282,444,234
224,-1,-1
445,358,62
177,144,463
-1,-1,-1
-1,-1,-1
439,266,462
236,314,-1
220,-1,-1
87,300,336
264,156,320
-1,260,217
-1,-1,134
458,93,93
409,368,322
122,124,270
-1,311,230
390,171,277
431,368,156
352,212,-1
-1,317,364
244,426,357
-1,351,166
191,-1,190
111,-1,-1
-1,222,213
442,298,459
401,-1,234
467,272,385
-1,351,259
342,465,256
-1,135,272
159,385,173
403,101,192
197,-1,170
378,110,388
482,381,-1
111,137,124
-1,310,-1
-1,-1,-1
356,376,260
273,-1,263
219,270,157
58,270,-1
440,178,305
-1,-1,332
-1,-1,194
-1,470,-1
485,155,-1
476,240,270
-1,-1,344
291,134,106
-1,318,411
