260,442,498
230,-1,287
64,310,-1
413,255,-1
151,272,362
299,255,295
185,-1,281
246,278,243
415,198,205
479,160,295
335,278,127
398,126,-1
291,296,423
240,255,206
-1,-1,130
234,499,100
-1,346,444
190,-1,216
402,213,-1
203,488,214
270,439,-1
324,414,-1
241,246,267
391,448,297
219,478,229
232,452,238
326,399,409
159,248,-1
371,-1,307
161,-1,275
386,340,-1
447,-1,454
352,210,166
-1,163,208
440,180,-1
284,219,-1
444,192,-1
-1,244,180
265,-1,195
378,-1,-1
-1,365,369
394,484,175
258,-1,315
-1,333,266
337,408,-1
390,172,-1
319,394,337
305,-1,402
203,400,-1
325,207,247
-1,-1,205
218,441,-1
331,-1,293
-1,259,-1
293,-1,468
354,162,354
311,212,-1
454,297,-1
324,392,-1
467,328,173
222,461,-1
435,410,347
375,499,-1
165,458,408
299,392,260
242,360,-1
414,379,217
418,367,197
180,230,468
-1,294,218
217,368,231
155,-1,262
354,333,238
413,288,100
320,355,412
314,157,315
378,424,329
173,287,484
309,315,-1
434,280,240
172,272,208
206,269,170
291,480,-1
-1,-1,-1
373,313,404
494,370,-1
247,208,236
246,242,295
418,212,266
367,217,-1
329,-1,249
160,-1,102
454,-1,373
467,187,104
240,439,-1
362,349,-1
330,291,444
267,-1,422
313,-1,188
387,490,235
-1,341,174
228,-1,344
355,223,-1
374,270,285
283,276,314
-1,226,396
225,431,292
-1,120,228
109,-1,391
125,306,-1
410,289,292
-1,-1,179
-1,186,398
226,350,356
257,259,-1
-1,235,-1
269,-1,-1
413,260,285
432,428,403
-1,438,294
250,258,149
-1,270,172
373,449,429
-1,377,-1
231,360,194
255,-1,490
450,225,431
347,390,-1
402,337,-1
327,296,443
243,-1,314
271,307,238
376,276,241
87,237,-1
356,308,-1
430,-1,216
360,414,303
295,484,387
183,373,179
-1,255,107
358,251,-1
338,431,396
255,189,-1
-1,362,143
-1,482,106
211,336,268
317,307,314
434,288,186
430,107,114
463,235,484
386,245,248
230,435,362
-1,190,166
484,431,416
194,291,483
374,-1,-1
499,257,390
-1,346,256
309,-1,459
231,379,322
277,254,237
-1,288,302
343,-1,387
331,267,-1
337,160,141
325,233,355
198,221,253
251,223,261
197,-1,247
434,290,-1
292,370,168
