284,-1,-1,277
434,-1,168,-1
464,162,320,333
424,-1,-1,332
-1,350,411,255
237,346,-1,440
326,-1,-1,376
-1,331,289,267
93,411,222,393
73,215,290,186
-1,433,248,356
338,295,143,201
378,248,444,311
379,355,428,310
192,139,318,196
-1,-1,202,321
270,330,275,410
176,282,312,280
465,137,337,345
317,308,379,-1
143,269,226,224
401,286,-1,394
-1,250,92,253
288,355,334,-1
269,452,376,225
437,160,467,-1
-1,196,475,365
241,265,388,-1
345,273,264,160
385,290,-1,485
311,218,-1,291
341,-1,268,-1
435,293,297,441
-1,253,435,-1
330,131,374,318
342,227,259,114
353,-1,483,229
480,284,270,345
406,-1,249,301
380,367,316,-1
206,367,439,424
344,120,-1,378
424,324,-1,184
480,363,425,-1
361,407,215,169
446,456,468,375
235,252,257,333
306,-1,-1,226
-1,244,361,202
-1,434,-1,-1
105,331,196,322
264,489,447,317
499,427,316,-1
343,197,301,185
262,-1,-1,186
173,204,199,276
-1,290,171,271
419,337,151,337
423,-1,159,228
383,459,429,466
258,368,257,-1
419,320,354,-1
463,-1,-1,486
306,200,238,228
495,228,-1,300
480,440,359,258
-1,252,-1,-1
432,309,470,311
209,363,307,456
457,281,328,186
296,-1,-1,296
-1,270,367,-1
335,415,365,393
-1,-1,-1,-1
397,136,87,-1
380,-1,-1,-1
305,-1,262,212
123,111,354,-1
446,388,383,-1
-1,464,413,476
-1,195,350,492
346,313,262,-1
293,392,442,120
472,170,449,-1
158,205,199,314
-1,-1,-1,99
229,267,396,244
130,197,-1,202
-1,-1,443,274
-1,373,297,306
-1,260,274,412
199,332,462,-1
425,-1,-1,398
411,241,180,-1
363,194,408,314
468,472,389,445
327,405,159,-1
229,312,-1,500
451,288,440,366
483,315,444,-1
355,315,-1,-1
376,441,357,229
413,469,211,295
411,287,260,410
456,304,436,418
395,131,436,-1
417,244,188,-1
245,220,-1,131
410,190,266,-1
277,466,424,134
230,302,153,234
161,459,335,203
192,376,385,412
259,366,253,-1
326,209,342,-1
444,258,-1,116
497,361,311,-1
152,383,-1,-1
297,346,246,449
293,-1,155,-1
349,217,436,327
240,222,123,194
-1,-1,-1,463
-1,178,165,231
327,430,273,498
379,-1,-1,-1
477,-1,-1,216
291,324,-1,-1
332,185,296,119
446,410,-1,373
219,204,-1,405
306,313,249,125
-1,278,-1,392
382,470,364,187
388,217,379,195
312,292,105,294
395,106,-1,392
-1,330,114,284
271,280,455,-1
245,-1,-1,307
205,431,193,129
294,354,-1,-1
223,-1,173,318
151,269,-1,407
493,252,190,405
395,252,493,-1
402,278,258,140
417,299,225,-1
188,311,472,297
381,-1,209,343
182,261,-1,366
443,345,-1,-1
275,487,343,232
349,418,234,-1
235,-1,413,124
446,468,-1,189
423,225,299,-1
449,207,82,-1
121,-1,344,-1
239,227,400,346
256,283,173,302
176,-1,228,139
182,391,178,184
291,132,336,-1
331,436,327,431
451,327,221,285
362,-1,141,299
486,213,403,-1
369,132,-1,-1
391,455,472,123
-1,367,374,223
440,320,275,265
256,420,253,192
-1,247,-1,476
209,294,324,331
431,188,362,383
217,-1,224,-1
256,260,-1,284
367,-1,454,282
332,139,242,-1
-1,225,331,462
419,229,386,329
418,-1,418,189
-1,495,357,-1
325,396,315,380
245,203,365,490
478,484,470,-1
358,254,431,-1
379,338,-1,294
427,279,-1,139
246,432,201,409
373,421,408,183
-1,-1,297,399
283,407,407,494
377,206,402,301
267,312,184,345
426,150,287,181
317,-1,200,-1
306,236,126,-1
499,369,378,-1
248,287,-1,-1
155,273,89,275
275,485,193,-1
355,290,-1,173
427,223,-1,-1
385,298,218,-1
466,-1,286,370
482,261,-1,472
326,238,397,115
221,338,460,-1
323,-1,233,251
307,359,261,374
91,-1,148,150
-1,-1,367,-1
451,-1,280,-1
370,-1,378,-1
-1,-1,344,388
342,397,-1,399
348,177,259,343
-1,154,-1,360
-1,-1,-1,451
288,-1,-1,309
323,183,418,166
417,238,303,397
-1,372,283,179
112,281,423,249
432,-1,477,-1
249,289,244,255
357,-1,405,-1
88,301,-1,-1
455,450,-1,237
68,-1,-1,-1
-1,-1,397,314
386,155,238,484
263,458,470,-1
351,264,-1,216
-1,-1,381,297
494,179,-1,338
302,95,296,177
379,364,467,288
360,160,430,491
-1,-1,452,129
186,357,282,261
307,159,-1,434
256,483,291,269
394,109,457,158
-1,256,465,265
366,315,296,290
486,444,-1,242
311,379,99,377
429,145,-1,277
220,406,359,124
369,214,260,472
187,182,-1,355
206,430,436,319
166,229,195,160
376,385,189,272
