217,192
452,-1
200,141
322,212
304,377
-1,-1
131,156
369,222
289,228
200,-1
465,-1
193,147
300,-1
272,276
-1,276
-1,341
-1,73
-1,216
124,-1
278,170
437,336
323,232
-1,252
450,491
-1,-1
292,300
219,110
158,285
-1,-1
200,293
255,-1
153,120
-1,-1
-1,-1
-1,-1
260,500
215,318
294,279
447,305
432,219
249,347
137,236
246,341
-1,231
341,-1
-1,168
330,-1
-1,205
-1,-1
300,368
-1,-1
269,108
286,239
413,288
162,-1
193,-1
173,498
144,482
437,-1
-1,158
-1,-1
328,-1
488,389
370,425
396,297
-1,290
-1,175
285,338
-1,340
167,471
431,315
242,-1
-1,-1
229,184
311,-1
366,376
-1,-1
360,-1
232,-1
345,124
391,198
-1,294
266,365
328,149
188,126
169,-1
-1,126
280,353
-1,216
-1,-1
347,-1
188,203
207,-1
478,184
429,365
179,309
-1,348
191,412
413,131
287,-1
320,-1
201,-1
196,216
262,-1
-1,-1
391,350
136,-1
-1,-1
167,393
252,397
179,-1
-1,434
404,-1
133,-1
-1,368
-1,-1
-1,-1
396,323
-1,484
447,-1
-1,321
-1,265
233,-1
291,432
275,-1
365,118
-1,-1
357,279
213,-1
304,226
232,370
-1,140
-1,444
398,482
160,325
280,-1
285,389
379,143
-1,73
-1,-1
379,240
271,374
320,400
390,245
-1,174
309,186
473,442
433,451
414,364
318,316
270,358
-1,411
99,348
173,-1
66,462
166,-1
452,437
175,-1
-1,-1
107,207
-1,205
183,312
258,325
401,427
292,357
-1,450
-1,191
358,145
217,476
300,349
-1,-1
350,308
293,477
-1,329
-1,-1
281,326
-1,303
462,-1
261,290
171,-1
265,369
274,-1
310,-1
296,483
-1,-1
289,383
-1,191
204,-1
-1,-1
404,278
200,193
183,206
-1,-1
183,247
248,-1
408,409
-1,244
330,-1
325,166
138,163
315,387
-1,307
489,309
385,-1
193,387
150,-1
458,360
356,-1
-1,375
295,-1
-1,182
228,218
257,309
490,371
269,292
-1,96
-1,-1
337,433
208,-1
-1,254
202,325
392,-1
341,-1
190,452
262,-1
-1,-1
170,-1
431,312
-1,159
276,401
366,361
-1,486
232,-1
368,467
-1,-1
279,310
368,-1
-1,180
224,-1
-1,-1
-1,-1
430,215
226,144
-1,61
429,171
375,202
204,408
374,285
204,397
-1,-1
274,-1
335,209
323,363
301,225
449,281
226,230
400,72
-1,234
96,-1
-1,316
336,289
297,456
337,425
286,312
-1,235
-1,358
353,-1
-1,106
332,-1
178,324
-1,309
132,-1
227,90
387,-1
329,162
-1,291
479,332
-1,-1
341,-1
338,135
132,493
-1,209
-1,209
216,498
-1,-1
140,-1
428,320
-1,455
285,278
-1,190
190,336
-1,-1
-1,165
-1,-1
328,461
-1,383
245,335
368,334
-1,374
402,301
284,489
-1,281
186,256
380,275
279,188
-1,303
-1,96
259,118
314,-1
282,473
455,360
348,197
-1,-1
-1,-1
-1,-1
405,-1
128,324
421,397
271,200
-1,106
-1,222
493,236
213,328
-1,137
246,178
275,-1
332,216
290,-1
-1,-1
-1,-1
287,286
299,158
311,-1
445,361
-1,376
266,133
384,358
273,266
291,166
190,282
297,195
-1,223
207,203
388,294
161,470
205,185
495,171
248,300
241,321
205,263
150,278
474,415
-1,-1
213,283
275,94
328,296
-1,440
467,365
487,369
113,175
-1,277
159,302
342,-1
305,420
136,85
235,-1
361,-1
208,-1
290,213
248,-1
106,169
210,-1
414,322
-1,332
155,260
202,362
163,-1
-1,191
492,169
334,291
333,-1
384,-1
281,174
230,-1
368,356
129,408
-1,-1
-1,222
-1,493
475,259
331,242
-1,187
426,418
253,-1
244,-1
-1,207
435,283
266,493
334,-1
409,337
-1,-1
407,-1
283,358
250,337
-1,-1
310,226
-1,307
-1,202
347,-1
-1,358
91,-1
428,181
-1,434
-1,-1
88,-1
356,309
185,-1
212,457
451,233
490,323
466,-1
342,-1
213,403
369,400
326,196
-1,-1
-1,-1
-1,-1
400,163
299,-1
386,96
130,168
-1,337
350,-1
433,355
287,425
-1,279
418,177
426,207
-1,477
-1,461
236,-1
429,223
351,177
464,114
203,-1
224,-1
301,-1
91,437
496,371
-1,-1
200,-1
294,231
-1,392
-1,269
250,275
264,-1
204,213
100,-1
-1,238
500,341
343,90
213,204
-1,360
108,476
379,134
275,132
236,413
202,-1
255,248
252,139
393,427
-1,-1
115,386
-1,163
81,343
-1,358
-1,125
187,345
-1,328
-1,433
271,497
-1,-1
356,-1
319,-1
285,293
429,-1
-1,235
-1,271
195,458
379,444
312,-1
-1,324
140,244
-1,387
322,-1
-1,-1
350,164
226,434
253,-1
240,233
123,-1
425,208
-1,108
-1,91
-1,218
155,273
-1,208
297,-1
213,151
-1,-1
424,-1
309,-1
-1,435
260,238
194,300
262,233
-1,-1
295,388
315,162
-1,203
314,262
420,154
74,-1
429,-1
375,-1
159,-1
278,119
312,334
182,403
396,-1
-1,297
374,201
488,-1
138,396
284,193
494,302
395,348
159,-1
432,-1
315,283
-1,421
-1,-1
397,223
322,297
-1,132
360,460
338,-1
-1,-1
-1,495
215,203
231,-1
346,-1
-1,344
172,226
253,337
385,345
214,170
484,377
-1,395
-1,499
243,241
283,-1
239,242
-1,376
429,240
200,470
117,335
-1,239
407,324
-1,-1
-1,-1
182,291
-1,387
-1,320
-1,263
324,442
337,335
304,-1
258,-1
331,258
431,-1
193,211
336,-1
-1,-1
223,-1
228,324
-1,-1
196,495
447,-1
98,132
132,-1
-1,-1
146,194
123,179
467,-1
-1,290
-1,-1
272,373
404,195
-1,470
306,448
305,343
318,-1
328,-1
361,-1
-1,381
373,241
161,386
321,233
-1,276
-1,417
402,256
369,226
461,410
-1,242
450,421
-1,377
167,429
-1,-1
-1,-1
-1,240
307,145
313,376
437,365
491,-1
327,-1
500,447
332,-1
169,446
-1,-1
345,185
-1,298
310,240
202,337
-1,446
259,271
135,-1
248,180
-1,-1
-1,201
324,276
402,90
123,-1
292,311
155,-1
-1,451
145,-1
150,470
447,-1
267,131
222,152
359,-1
481,373
-1,414
420,388
497,292
303,343
456,110
323,-1
-1,357
59,90
357,244
317,393
187,-1
385,384
-1,-1
388,361
363,-1
-1,258
243,-1
327,207
-1,-1
-1,96
-1,291
277,286
112,-1
421,500
304,309
212,229
113,405
-1,-1
101,-1
241,-1
-1,172
373,340
-1,-1
243,-1
434,254
-1,-1
217,267
337,-1
-1,167
332,456
206,-1
368,224
364,-1
471,-1
189,403
417,-1
281,225
-1,327
299,199
-1,448
-1,452
287,357
-1,-1
253,411
395,283
478,245
-1,235
-1,168
470,453
-1,265
319,-1
250,-1
319,488
377,394
299,413
254,-1
367,305
335,144
-1,152
193,-1
-1,479
-1,-1
157,-1
339,430
374,308
360,171
323,399
-1,277
152,192
281,125
409,-1
310,-1
205,461
-1,-1
221,293
472,419
324,497
370,442
293,-1
135,173
468,286
274,279
483,168
120,272
325,-1
365,185
278,243
312,289
213,319
113,-1
335,191
-1,-1
-1,269
438,285
198,138
307,152
489,375
428,363
397,89
297,322
315,-1
331,197
388,411
324,294
193,-1
248,-1
410,265
358,304
97,-1
137,397
384,235
-1,-1
-1,-1
-1,408
450,-1
-1,-1
334,245
-1,456
-1,150
-1,-1
-1,-1
239,-1
414,-1
463,433
-1,436
185,395
455,-1
221,353
410,401
213,414
236,-1
394,-1
156,233
-1,413
456,238
145,178
392,111
151,298
368,-1
189,-1
251,423
337,382
250,471
190,389
440,-1
220,-1
424,262
496,-1
254,309
-1,483
394,-1
357,-1
472,195
-1,-1
468,434
359,297
237,344
389,-1
413,355
344,291
-1,-1
399,-1
236,107
150,102
135,337
-1,261
299,306
290,346
-1,-1
471,385
-1,226
257,-1
427,139
-1,-1
419,299
336,-1
184,-1
157,-1
-1,-1
-1,164
151,-1
189,289
360,-1
322,233
-1,-1
-1,374
414,82
-1,119
406,177
289,401
437,355
216,-1
363,217
332,-1
-1,-1
409,-1
-1,-1
477,112
393,-1
-1,304
428,104
-1,-1
159,123
330,244
233,469
497,-1
-1,124
346,-1
200,-1
321,232
-1,169
264,247
122,310
290,-1
-1,-1
-1,410
347,-1
238,89
169,355
215,-1
-1,338
254,411
458,301
250,486
-1,-1
465,122
193,462
202,419
-1,232
254,494
-1,328
333,-1
272,131
235,-1
387,-1
-1,330
490,-1
361,314
86,382
270,341
-1,-1
480,185
183,212
215,-1
248,84
225,313
289,413
-1,-1
157,-1
-1,-1
446,-1
438,-1
151,-1
396,193
134,-1
338,259
-1,389
286,340
-1,288
319,-1
-1,-1
347,327
-1,408
-1,367
212,336
-1,116
280,303
-1,310
-1,-1
121,-1
220,195
-1,281
-1,131
478,-1
396,328
363,-1
-1,-1
227,346
-1,90
251,-1
203,230
-1,297
-1,396
-1,194
273,-1
-1,389
325,453
318,162
-1,358
285,332
266,173
74,325
298,183
304,315
-1,298
144,188
141,247
236,449
457,379
-1,207
-1,266
234,-1
299,486
343,-1
-1,-1
274,347
388,-1
-1,264
-1,-1
293,104
151,478
-1,-1
464,197
315,-1
-1,474
451,-1
399,-1
167,454
334,-1
343,-1
194,-1
430,337
-1,221
-1,329
285,300
400,410
181,-1
394,-1
427,291
418,93
403,263
183,381
171,407
491,461
373,229
-1,-1
0.72,0.676
298.209722222222,293.207100591716
1,9
3,4
