-1,-1,-1,466
-1,-1,394,-1
-1,220,276,-1
-1,475,331,-1
301,386,497,-1
232,-1,271,-1
428,365,429,-1
172,387,264,365
481,428,483,409
-1,-1,354,-1
-1,443,367,-1
356,-1,287,-1
242,313,224,-1
104,318,444,-1
279,-1,-1,359
338,319,-1,423
-1,322,-1,-1
333,-1,-1,-1
-1,321,297,-1
-1,-1,244,-1
306,381,-1,-1
-1,301,434,338
198,311,-1,390
470,-1,320,-1
-1,462,-1,-1
-1,309,-1,474
203,-1,-1,432
-1,396,323,223
-1,263,443,320
-1,300,-1,-1
276,417,477,292
483,216,-1,456
-1,-1,294,405
459,180,-1,-1
-1,459,473,-1
155,368,-1,448
-1,-1,322,347
-1,-1,294,444
-1,-1,188,-1
-1,334,-1,152
-1,353,-1,336
473,161,490,188
-1,293,-1,378
194,440,-1,173
459,133,-1,-1
-1,369,270,-1
343,-1,278,-1
391,-1,490,-1
479,221,482,-1
-1,-1,-1,270
320,426,310,161
-1,362,277,391
489,347,428,390
-1,405,-1,-1
-1,248,-1,113
345,357,297,-1
-1,452,-1,-1
-1,386,291,-1
487,405,409,331
-1,289,198,451
360,357,-1,360
358,-1,-1,-1
-1,414,297,-1
410,324,304,-1
274,-1,-1,-1
371,-1,-1,-1
-1,390,264,264
406,-1,438,260
