-1,330,201,-1,301,-1,-1,-1,-1,251
199,-1,272,369,228,-1,-1,-1,-1,373
416,-1,309,-1,375,-1,331,330,-1,-1
209,467,226,406,280,-1,-1,463,-1,98
255,404,-1,306,-1,-1,-1,241,243,255
-1,-1,215,247,451,-1,-1,-1,-1,-1
422,291,299,-1,-1,-1,448,348,-1,486
-1,441,-1,-1,-1,-1,-1,-1,-1,442
437,206,190,454,478,342,-1,327,410,-1
-1,-1,380,-1,481,169,-1,-1,366,223
476,336,-1,437,334,109,283,315,443,363
-1,-1,-1,214,495,-1,164,493,-1,257
317,448,182,-1,295,157,462,-1,300,295
-1,-1,-1,256,285,-1,-1,-1,240,64
406,-1,-1,464,-1,393,-1,304,-1,90
232,-1,-1,431,-1,291,-1,-1,266,204
412,355,357,247,-1,302,-1,302,241,-1
-1,475,452,144,419,191,-1,186,283,361
-1,367,-1,-1,345,-1,222,-1,-1,-1
-1,393,257,-1,-1,228,210,-1,397,-1
499,-1,-1,425,469,-1,-1,-1,182,241
353,148,212,377,257,417,-1,389,107,292
494,154,-1,487,140,-1,349,422,-1,208
-1,-1,-1,-1,171,-1,366,-1,-1,66
-1,-1,264,226,-1,324,-1,232,438,-1
211,248,286,-1,345,-1,185,156,-1,360
478,-1,467,210,-1,-1,-1,471,119,-1
-1,-1,-1,194,364,405,-1,-1,362,-1
239,215,-1,428,-1,-1,-1,-1,-1,383
-1,368,426,390,187,-1,328,-1,-1,489
380,223,-1,280,159,-1,350,413,494,265
325,-1,-1,405,-1,100,300,389,-1,275
267,365,275,398,354,476,330,58,-1,290
416,265,272,-1,367,320,244,414,381,-1
-1,-1,390,487,462,375,231,-1,143,468
-1,461,-1,231,-1,-1,-1,-1,-1,267
347,150,344,-1,-1,170,-1,313,-1,225
350,-1,243,290,-1,-1,-1,407,-1,262
390,-1,-1,164,-1,222,-1,461,-1,204
-1,357,287,486,-1,174,468,229,396,-1
366,232,-1,444,372,-1,-1,300,372,316
486,352,303,463,-1,322,-1,-1,304,-1
-1,485,-1,-1,-1,339,298,-1,-1,334
-1,167,437,-1,389,366,-1,-1,-1,376
372,313,301,-1,439,433,-1,98,85,308
314,390,299,-1,-1,-1,-1,-1,-1,256
-1,271,-1,233,459,-1,116,279,-1,241
290,300,-1,424,-1,-1,298,331,-1,-1
324,-1,-1,296,476,299,-1,348,208,344
492,-1,192,-1,-1,-1,212,-1,-1,-1
-1,262,-1,226,365,396,-1,477,-1,-1
382,417,463,-1,-1,-1,-1,357,274,344
-1,325,-1,-1,472,463,210,-1,-1,134
465,-1,-1,332,475,392,165,441,289,188
418,450,388,-1,-1,481,313,458,385,226
267,-1,-1,289,-1,-1,-1,438,422,189
308,-1,-1,-1,303,468,-1,212,239,243
-1,-1,-1,-1,-1,-1,144,-1,-1,133
232,-1,378,-1,-1,-1,415,169,299,223
-1,239,420,-1,165,222,195,-1,-1,176
233,291,332,264,-1,314,304,299,217,-1
335,-1,-1,237,312,289,-1,-1,-1,-1
320,345,-1,-1,467,-1,-1,435,338,284
215,364,400,471,375,-1,-1,186,123,140
482,278,-1,-1,-1,-1,431,-1,391,-1
253,-1,283,476,404,-1,115,-1,-1,466
268,-1,428,-1,448,-1,-1,411,-1,264
436,287,472,396,423,281,220,-1,-1,83
-1,-1,-1,396,-1,-1,260,270,358,-1
-1,422,-1,-1,-1,179,-1,485,376,406
-1,427,373,-1,446,148,349,157,-1,132
485,300,-1,353,-1,-1,-1,474,100,65
478,-1,161,425,346,-1,-1,-1,-1,307
259,334,252,497,-1,208,-1,495,-1,236
-1,334,-1,-1,-1,338,310,449,466,-1
-1,376,281,-1,269,389,-1,-1,-1,402
428,456,211,367,349,362,-1,423,295,-1
-1,305,-1,293,420,-1,283,-1,345,319
-1,258,-1,-1,-1,-1,231,318,177,-1
362,-1,-1,-1,380,-1,481,-1,-1,-1
-1,397,-1,-1,416,-1,426,-1,382,-1
-1,268,-1,356,-1,-1,-1,461,400,85
-1,495,358,252,288,301,-1,490,108,451
150,-1,-1,-1,358,409,-1,354,-1,-1
449,495,-1,421,-1,-1,309,287,370,-1
349,-1,-1,-1,-1,476,468,448,433,-1
-1,343,345,384,-1,316,349,245,180,362
-1,270,-1,334,-1,-1,469,291,320,-1
-1,343,-1,-1,-1,-1,391,-1,-1,-1
201,249,-1,392,306,-1,-1,-1,175,240
-1,256,417,-1,-1,449,-1,-1,195,-1
-1,294,224,387,374,-1,-1,176,320,197
188,407,-1,-1,-1,409,-1,-1,-1,280
-1,309,482,387,267,339,154,-1,142,-1
424,480,-1,-1,-1,252,-1,401,362,171
-1,456,-1,-1,491,468,328,141,-1,272
366,365,-1,239,226,-1,-1,-1,497,353
458,-1,114,384,-1,-1,-1,-1,-1,200
-1,-1,-1,-1,-1,281,-1,406,333,129
378,431,489,356,389,-1,-1,483,-1,-1
-1,182,234,165,-1,164,373,-1,313,246
-1,168,403,297,-1,128,296,322,471,462
315,467,494,449,407,151,207,-1,300,315
304,167,334,-1,100,-1,240,-1,240,263
-1,355,409,129,332,317,-1,242,410,-1
-1,413,-1,429,285,434,440,287,-1,-1
333,317,475,-1,230,-1,-1,-1,-1,-1
468,-1,477,-1,465,-1,180,417,-1,438
366,-1,493,-1,480,306,-1,228,284,-1
-1,242,-1,364,331,-1,198,-1,252,327
450,406,-1,-1,-1,-1,149,238,374,71
-1,-1,344,358,-1,-1,-1,-1,-1,368
-1,240,237,-1,389,-1,127,273,91,302
345,-1,476,203,-1,354,-1,154,436,462
480,243,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,422,154,326,407,-1,-1,241,-1
-1,289,250,419,251,402,-1,-1,-1,244
449,-1,-1,-1,432,-1,428,-1,-1,343
371,301,-1,407,-1,353,324,478,273,-1
412,-1,479,394,179,-1,440,443,-1,-1
-1,-1,-1,-1,471,-1,262,-1,287,411
326,-1,-1,392,-1,-1,397,-1,375,102
340,-1,331,388,-1,-1,-1,209,-1,437
-1,441,-1,362,-1,249,-1,-1,312,-1
-1,-1,418,-1,-1,-1,-1,-1,79,229
203,-1,-1,367,-1,-1,377,410,-1,106
342,-1,-1,-1,-1,319,-1,473,-1,353
417,-1,283,-1,374,389,-1,-1,-1,-1
360,492,474,403,463,171,167,360,347,210
-1,280,-1,377,323,-1,151,-1,403,-1
314,-1,352,275,-1,253,272,172,252,188
-1,459,393,312,357,296,425,-1,-1,-1
458,422,302,-1,294,-1,187,408,290,-1
-1,-1,282,139,357,401,440,398,302,148
-1,-1,202,491,201,-1,-1,-1,449,143
265,-1,-1,-1,-1,-1,153,467,76,295
309,-1,-1,440,-1,249,500,260,-1,297
373,-1,-1,-1,-1,482,-1,-1,271,375
437,-1,367,486,-1,-1,381,168,330,184
-1,414,-1,-1,225,-1,-1,341,-1,-1
-1,496,217,-1,207,449,160,-1,-1,225
-1,224,398,-1,-1,443,-1,290,-1,366
-1,417,480,-1,-1,368,218,499,289,291
-1,492,390,-1,94,370,270,487,-1,463
442,197,278,336,-1,-1,-1,395,418,150
-1,-1,456,-1,-1,74,-1,-1,-1,84
231,-1,354,260,-1,303,209,-1,223,439
-1,-1,390,452,-1,495,181,469,115,467
163,422,164,-1,-1,224,453,-1,446,49
-1,-1,458,-1,424,-1,422,-1,-1,171
354,-1,392,-1,-1,253,381,265,-1,325
484,381,401,327,387,-1,421,-1,369,184
412,380,262,-1,439,-1,427,279,138,164
421,464,262,-1,283,479,431,-1,477,307
-1,271,180,-1,-1,-1,-1,-1,238,-1
-1,334,-1,316,-1,-1,327,-1,-1,-1
-1,-1,471,446,278,-1,442,244,-1,-1
400,421,-1,-1,190,-1,-1,391,341,333
330,490,174,-1,105,258,459,496,-1,-1
402,499,438,308,201,-1,-1,150,-1,211
465,-1,450,296,-1,-1,-1,-1,77,200
-1,-1,330,365,-1,-1,417,-1,-1,294
-1,-1,381,-1,359,-1,-1,-1,-1,-1
410,433,291,-1,268,-1,287,495,328,-1
267,-1,335,-1,-1,388,250,-1,176,133
-1,365,381,-1,-1,-1,-1,309,-1,156
412,-1,325,-1,489,-1,250,-1,341,497
-1,284,-1,-1,-1,-1,-1,-1,-1,248
338,301,-1,293,-1,-1,458,-1,346,92
363,249,-1,367,489,-1,-1,-1,-1,124
-1,273,-1,217,325,457,-1,289,-1,485
423,300,-1,357,213,163,-1,206,-1,267
-1,414,164,217,282,265,-1,161,142,294
405,304,-1,443,444,434,-1,-1,389,419
-1,-1,445,118,-1,367,158,-1,423,240
427,198,193,471,-1,273,164,-1,188,299
-1,282,-1,-1,-1,394,-1,498,293,248
222,383,-1,491,-1,-1,310,-1,-1,-1
359,237,-1,455,349,493,194,-1,-1,354
318,-1,448,-1,231,-1,-1,-1,-1,459
-1,432,252,-1,-1,336,-1,322,-1,447
-1,-1,429,430,-1,-1,-1,-1,358,463
258,473,-1,167,-1,-1,-1,101,-1,-1
-1,332,172,386,-1,67,244,170,297,-1
358,498,388,296,-1,283,292,-1,279,-1
500,388,-1,-1,304,178,179,-1,138,164
-1,340,-1,438,441,-1,156,248,-1,468
402,370,-1,208,459,-1,497,-1,320,81
-1,-1,278,302,168,-1,-1,-1,154,419
309,208,-1,309,-1,-1,273,329,-1,237
-1,-1,94,220,330,-1,378,355,-1,113
328,314,-1,-1,-1,328,-1,320,-1,311
358,272,481,489,242,-1,279,-1,297,369
369,231,426,285,-1,-1,-1,-1,-1,234
457,218,460,-1,-1,-1,-1,-1,-1,383
-1,-1,282,364,316,-1,310,-1,249,-1
-1,277,-1,-1,369,-1,-1,308,-1,308
-1,436,306,226,480,-1,-1,-1,397,401
-1,372,242,-1,453,266,220,-1,-1,-1
-1,327,-1,-1,-1,390,279,238,-1,346
491,234,200,-1,-1,352,216,-1,-1,-1
376,383,-1,269,382,420,279,-1,-1,110
-1,-1,-1,-1,402,-1,-1,-1,101,278
438,339,420,-1,421,375,263,301,412,-1
347,229,114,-1,206,-1,-1,224,179,432
-1,-1,338,-1,-1,479,-1,-1,-1,-1
-1,-1,-1,-1,276,-1,-1,126,-1,279
-1,379,281,-1,395,-1,-1,-1,161,434
284,372,-1,388,249,-1,261,322,465,242
-1,-1,364,-1,-1,164,-1,425,-1,200
-1,417,399,463,-1,-1,323,-1,286,-1
158,-1,-1,-1,-1,-1,-1,325,-1,-1
365,-1,276,148,283,410,279,-1,-1,-1
-1,497,-1,-1,364,241,284,462,151,-1
-1,485,490,323,387,279,-1,350,-1,377
299,369,324,466,393,137,251,436,-1,-1
-1,275,318,491,-1,-1,158,363,-1,457
-1,417,189,389,495,-1,-1,300,204,-1
328,333,289,326,456,-1,-1,-1,-1,-1
486,331,-1,-1,-1,-1,460,167,-1,230
344,407,325,-1,-1,276,397,-1,-1,176
-1,-1,371,332,420,289,-1,-1,353,373
383,467,404,-1,476,250,-1,84,380,258
-1,248,-1,-1,-1,324,372,495,-1,-1
-1,-1,263,453,-1,430,205,437,371,-1
487,118,-1,442,-1,-1,359,-1,452,76
292,318,321,433,-1,125,480,-1,499,345
-1,291,398,-1,258,-1,217,460,-1,228
-1,385,465,427,121,351,-1,-1,167,280
-1,295,360,414,-1,322,281,-1,-1,106
190,206,374,425,396,-1,-1,-1,382,247
-1,-1,-1,395,-1,-1,-1,460,349,-1
452,411,379,364,397,353,431,329,-1,-1
294,346,370,467,102,300,-1,366,161,383
-1,425,-1,319,-1,426,-1,441,449,-1
-1,500,427,219,351,-1,223,-1,-1,205
324,-1,481,-1,436,258,-1,347,262,124
-1,-1,456,177,-1,288,-1,-1,163,473
386,249,331,472,364,271,223,265,292,365
171,406,459,-1,-1,-1,298,-1,440,167
358,-1,-1,-1,308,481,317,-1,-1,236
403,414,331,304,212,423,-1,-1,355,353
-1,485,306,423,-1,231,-1,-1,212,481
474,-1,429,458,-1,-1,498,-1,304,125
-1,165,-1,481,-1,494,402,-1,-1,78
400,-1,337,346,-1,-1,-1,-1,292,399
412,-1,486,-1,410,259,-1,462,-1,211
-1,199,440,117,313,317,-1,-1,221,318
-1,-1,433,209,-1,317,215,-1,145,-1
-1,429,-1,-1,-1,361,180,-1,-1,274
354,407,382,204,-1,-1,-1,474,-1,430
470,-1,-1,487,156,404,-1,305,89,-1
250,323,183,295,210,435,-1,320,333,368
472,495,309,254,-1,-1,461,-1,-1,331
-1,-1,238,374,-1,-1,343,290,-1,152
-1,-1,299,-1,-1,159,-1,280,-1,174
464,-1,370,343,170,136,458,440,310,430
453,333,-1,-1,176,269,325,-1,-1,-1
430,347,242,97,-1,167,330,303,251,159
-1,306,-1,-1,385,-1,221,155,-1,392
254,-1,178,-1,288,471,-1,-1,-1,274
365,-1,-1,473,438,411,-1,411,177,263
445,293,-1,445,-1,-1,244,-1,-1,344
-1,-1,-1,390,180,-1,311,-1,-1,342
-1,435,306,-1,319,262,384,373,309,-1
216,478,-1,477,494,474,-1,-1,-1,231
206,-1,174,348,478,-1,317,495,83,417
-1,-1,-1,482,-1,204,382,166,-1,260
477,-1,371,-1,337,-1,242,-1,-1,-1
-1,315,-1,351,-1,-1,-1,324,345,344
259,309,210,231,-1,275,270,-1,435,-1
382,-1,-1,357,266,243,223,406,-1,383
-1,-1,488,487,-1,-1,374,500,197,-1
164,427,-1,-1,343,351,342,-1,406,312
-1,307,286,-1,-1,-1,-1,-1,-1,-1
399,320,441,-1,161,197,-1,499,71,331
367,493,287,391,207,183,416,213,248,279
486,326,350,-1,305,317,-1,333,417,-1
-1,-1,454,-1,440,-1,-1,432,261,341
238,342,-1,-1,298,168,189,-1,495,-1
-1,482,-1,457,-1,-1,-1,-1,329,-1
-1,-1,-1,-1,-1,-1,192,254,-1,-1
-1,377,340,-1,-1,441,408,165,-1,295
-1,256,-1,349,-1,138,-1,326,-1,199
382,500,243,-1,412,-1,285,-1,237,281
-1,414,372,-1,-1,275,409,-1,235,-1
-1,284,438,492,-1,-1,-1,394,240,261
-1,265,-1,-1,-1,153,-1,338,329,-1
-1,494,308,-1,337,-1,-1,-1,313,273
405,220,360,403,395,233,-1,-1,-1,417
-1,455,-1,-1,-1,222,243,179,-1,321
449,145,-1,336,353,-1,-1,131,271,78
260,-1,484,211,-1,-1,-1,355,-1,57
435,219,273,-1,-1,-1,-1,437,150,-1
-1,342,-1,-1,-1,-1,390,-1,283,478
343,-1,-1,-1,297,414,244,373,452,87
-1,223,-1,488,-1,-1,-1,-1,95,246
-1,-1,227,333,440,470,313,285,477,460
-1,478,376,-1,-1,-1,-1,222,225,459
448,-1,390,226,-1,-1,-1,-1,216,138
-1,398,-1,406,-1,-1,342,275,288,-1
-1,-1,-1,-1,-1,257,295,-1,59,-1
-1,253,334,-1,-1,-1,180,284,333,405
444,389,-1,-1,-1,-1,-1,-1,260,221
217,-1,-1,-1,-1,-1,-1,265,157,147
431,285,-1,384,-1,462,381,187,225,396
-1,422,410,-1,460,-1,-1,174,-1,194
-1,279,-1,176,-1,-1,272,330,248,-1
358,194,-1,209,361,-1,-1,-1,-1,-1
-1,-1,419,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,355,-1,162,371
317,464,451,371,-1,190,391,-1,-1,358
-1,-1,452,-1,-1,-1,-1,-1,278,-1
423,185,-1,-1,-1,347,301,323,389,-1
-1,-1,383,298,132,374,-1,-1,373,206
222,-1,313,-1,363,248,-1,-1,150,271
-1,315,-1,-1,-1,174,327,414,238,-1
375,-1,-1,-1,-1,-1,238,263,-1,376
-1,369,-1,476,444,-1,298,298,-1,213
-1,131,228,-1,-1,315,482,306,-1,425
-1,389,-1,-1,-1,393,-1,483,350,-1
-1,-1,-1,-1,-1,181,-1,425,-1,-1
-1,465,-1,282,-1,442,-1,-1,165,354
464,-1,225,389,266,-1,-1,-1,-1,-1
492,103,-1,287,-1,-1,-1,-1,125,-1
256,-1,412,494,-1,-1,-1,-1,-1,198
479,441,290,-1,-1,405,473,206,-1,-1
-1,168,-1,-1,226,-1,-1,342,302,-1
-1,306,421,296,-1,-1,411,-1,-1,-1
-1,311,187,-1,-1,-1,-1,-1,146,73
258,-1,486,206,381,457,107,277,107,125
460,-1,-1,386,468,489,-1,-1,217,326
302,-1,-1,-1,-1,288,-1,-1,320,-1
-1,247,416,-1,-1,432,-1,-1,176,102
-1,295,294,230,-1,184,-1,-1,-1,-1
-1,-1,467,-1,475,146,-1,281,-1,445
-1,373,467,138,-1,-1,331,-1,314,354
-1,-1,284,345,-1,196,314,-1,297,-1
320,397,295,-1,-1,-1,-1,-1,184,355
-1,333,444,-1,334,353,394,369,443,-1
472,463,-1,215,-1,311,495,-1,-1,211
-1,466,-1,78,-1,-1,-1,161,-1,485
408,-1,-1,403,434,-1,-1,420,375,-1
-1,235,-1,-1,347,-1,294,-1,343,403
-1,383,483,-1,393,272,384,-1,169,159
367,184,-1,-1,454,-1,454,367,-1,-1
492,486,369,151,253,-1,-1,-1,-1,367
483,-1,157,-1,327,-1,-1,-1,-1,200
468,189,279,-1,-1,378,-1,243,284,-1
-1,-1,188,381,348,225,416,-1,312,-1
394,-1,483,-1,-1,-1,-1,-1,-1,-1
-1,-1,273,500,189,199,-1,298,-1,159
283,200,-1,316,-1,252,-1,489,349,281
-1,342,-1,408,139,-1,132,276,375,266
499,499,169,-1,451,-1,-1,451,-1,483
435,-1,241,-1,-1,-1,135,-1,-1,177
-1,472,466,-1,-1,242,-1,-1,-1,347
470,172,223,221,-1,267,-1,-1,-1,326
385,-1,-1,-1,-1,-1,145,368,286,329
466,368,271,-1,-1,192,-1,474,-1,320
-1,339,-1,137,454,479,-1,-1,206,122
-1,311,-1,-1,292,-1,-1,-1,417,-1
-1,421,297,-1,-1,-1,198,475,199,456
-1,337,-1,-1,411,-1,405,-1,-1,-1
388,318,381,-1,-1,257,-1,286,-1,-1
443,269,174,345,143,260,-1,407,492,-1
461,388,-1,-1,-1,-1,-1,-1,388,212
-1,-1,443,-1,277,356,102,-1,-1,460
-1,397,-1,218,188,-1,-1,-1,-1,465
-1,415,409,360,391,-1,-1,137,362,166
-1,305,483,457,-1,366,431,161,-1,-1
-1,-1,-1,162,268,-1,305,214,53,435
260,-1,142,290,-1,-1,-1,477,120,293
269,-1,-1,-1,-1,-1,-1,321,205,-1
433,348,-1,192,379,-1,399,-1,-1,123
-1,-1,-1,468,-1,-1,-1,-1,419,-1
-1,456,370,373,176,-1,243,-1,170,420
-1,324,-1,-1,426,193,285,438,-1,224
-1,-1,352,-1,-1,-1,414,247,294,-1
-1,386,224,139,-1,-1,-1,454,-1,23
-1,295,454,-1,-1,-1,475,-1,247,351
365,216,282,451,-1,180,348,127,243,262
-1,-1,328,213,411,-1,-1,-1,-1,-1
-1,307,198,-1,309,334,204,176,146,-1
-1,404,353,-1,441,264,-1,477,-1,113
362,427,257,443,-1,-1,-1,-1,364,437
259,210,-1,-1,-1,285,-1,-1,-1,-1
466,327,459,437,-1,-1,400,153,84,-1
478,467,220,266,-1,181,-1,330,-1,-1
-1,356,448,364,-1,350,-1,323,443,-1
292,249,-1,-1,201,-1,-1,392,109,-1
268,229,294,-1,-1,-1,-1,-1,-1,215
-1,-1,290,-1,-1,-1,114,-1,-1,500
443,-1,-1,-1,-1,-1,-1,243,-1,218
288,280,-1,238,470,-1,197,-1,396,179
462,431,-1,404,-1,-1,-1,180,341,-1
498,327,477,328,101,348,-1,-1,258,411
408,333,212,480,304,256,279,145,251,473
272,439,-1,-1,258,447,-1,-1,-1,-1
-1,278,290,389,-1,-1,324,-1,323,-1
-1,-1,355,354,339,363,-1,-1,-1,407
-1,390,352,245,366,356,242,258,443,-1
428,346,403,-1,356,332,-1,-1,483,91
445,157,352,376,326,491,185,-1,182,-1
-1,482,-1,-1,-1,-1,352,366,-1,363
-1,198,339,226,399,226,311,-1,236,310
-1,450,287,332,-1,-1,217,229,315,368
-1,232,-1,164,311,-1,-1,341,-1,-1
-1,275,269,-1,459,-1,217,286,-1,-1
437,-1,-1,-1,-1,340,-1,-1,342,359
371,-1,-1,281,-1,214,-1,-1,242,-1
-1,-1,-1,414,291,-1,174,332,423,241
-1,-1,256,-1,-1,372,163,-1,235,337
410,474,-1,-1,469,-1,-1,75,158,153
443,355,-1,-1,356,-1,495,-1,154,456
-1,-1,-1,382,-1,-1,392,-1,463,358
-1,436,-1,442,168,394,288,201,446,355
-1,307,295,-1,98,312,-1,-1,126,485
452,279,179,-1,244,-1,497,-1,-1,313
-1,-1,292,-1,211,365,305,-1,161,61
311,-1,-1,415,-1,-1,305,-1,497,208
-1,-1,-1,-1,313,188,336,323,141,-1
-1,229,-1,492,-1,-1,478,-1,-1,291
408,451,295,243,-1,-1,465,107,-1,278
-1,210,-1,-1,-1,-1,225,-1,-1,-1
466,366,452,-1,-1,-1,-1,401,-1,-1
325,376,-1,432,-1,363,-1,-1,297,-1
212,-1,310,-1,217,209,274,284,-1,-1
399,-1,-1,500,-1,346,409,-1,454,332
-1,218,-1,257,-1,-1,-1,-1,-1,425
379,381,-1,337,268,-1,-1,-1,97,163
-1,170,-1,292,-1,159,497,446,340,-1
-1,-1,203,266,-1,265,463,400,155,477
358,429,368,283,354,95,-1,278,435,331
445,471,258,370,441,375,470,285,-1,471
-1,-1,-1,77,463,482,-1,287,272,258
-1,-1,493,-1,-1,249,468,-1,293,230
222,-1,400,-1,494,-1,260,-1,-1,178
339,-1,-1,-1,-1,366,-1,441,-1,203
473,466,-1,-1,383,-1,284,-1,-1,283
-1,284,356,-1,-1,375,-1,160,468,405
-1,287,477,-1,407,251,219,-1,-1,-1
500,-1,379,241,-1,194,182,-1,-1,-1
-1,-1,327,183,-1,416,467,118,419,126
-1,163,292,-1,412,345,285,-1,-1,-1
368,-1,317,294,282,-1,-1,-1,-1,297
-1,-1,340,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,357,423,311,487,263,282,57
-1,-1,223,-1,-1,-1,-1,273,82,250
