-1,-1
-1,-1
435,-1
-1,441
447,491
-1,-1
337,-1
283,156
433,-1
257,-1
-1,403
-1,462
-1,-1
166,-1
-1,495
-1,352
-1,-1
252,289
-1,-1
342,422
-1,166
312,-1
-1,311
-1,-1
487,288
-1,-1
393,-1
-1,391
-1,411
168,404
-1,-1
457,-1
237,-1
305,-1
499,-1
-1,-1
-1,-1
-1,-1
-1,279
-1,113
466,298
149,432
-1,241
201,-1
-1,322
-1,-1
439,497
164,-1
451,127
-1,-1
168,120
397,-1
177,-1
-1,-1
438,-1
389,205
440,-1
355,-1
-1,-1
404,-1
-1,166
399,407
-1,370
405,455
363,364
421,474
327,-1
484,219
262,492
211,-1
377,489
411,424
-1,-1
425,329
-1,447
316,204
-1,-1
426,440
-1,-1
-1,-1
260,-1
418,423
323,345
-1,116
-1,343
256,263
-1,-1
-1,-1
313,-1
326,105
-1,431
-1,289
198,286
-1,217
-1,-1
-1,458
452,-1
264,-1
161,-1
-1,-1
-1,-1
182,247
-1,342
383,-1
-1,288
218,358
-1,-1
412,-1
-1,234
-1,405
-1,-1
-1,-1
-1,160
297,202
447,371
497,353
243,425
268,327
152,428
-1,-1
-1,388
458,352
345,417
276,458
398,297
-1,-1
332,229
-1,-1
366,278
-1,349
-1,-1
-1,-1
-1,-1
-1,-1
364,-1
-1,230
-1,327
-1,-1
483,312
263,500
-1,487
474,-1
477,-1
339,-1
308,-1
321,227
-1,-1
-1,495
-1,-1
427,-1
-1,379
431,497
409,-1
-1,291
-1,377
-1,291
-1,106
295,-1
-1,263
494,-1
419,456
234,231
-1,187
-1,466
-1,213
-1,339
-1,-1
-1,-1
381,473
-1,-1
-1,-1
302,-1
403,-1
-1,324
425,-1
-1,-1
-1,314
-1,-1
271,-1
-1,283
-1,485
356,-1
-1,217
-1,-1
-1,431
414,477
-1,-1
233,-1
366,275
415,-1
-1,-1
-1,-1
232,-1
371,-1
379,309
-1,-1
343,-1
-1,-1
495,361
-1,247
-1,-1
-1,499
-1,272
237,301
473,-1
-1,493
445,462
368,-1
289,410
-1,268
-1,-1
431,494
-1,257
-1,-1
105,411
416,-1
290,-1
361,-1
-1,300
-1,-1
-1,418
350,424
-1,375
-1,-1
352,-1
236,341
-1,180
-1,187
-1,262
421,-1
85,259
-1,-1
383,-1
230,392
-1,259
-1,126
482,355
410,-1
-1,-1
96,-1
343,-1
-1,469
-1,449
-1,357
411,262
498,-1
-1,-1
443,-1
380,-1
378,-1
438,-1
-1,-1
448,-1
442,-1
-1,-1
435,-1
405,-1
276,337
-1,-1
-1,380
308,490
-1,251
474,331
345,396
382,-1
247,179
374,364
372,-1
201,439
-1,102
-1,149
380,-1
-1,-1
239,259
212,-1
-1,344
248,451
156,155
-1,-1
371,269
330,432
418,439
-1,-1
424,348
137,440
253,459
-1,-1
-1,122
-1,228
-1,-1
321,346
-1,-1
324,168
370,-1
-1,295
243,275
354,-1
-1,-1
452,303
-1,-1
216,460
316,387
-1,-1
443,495
166,-1
374,-1
-1,-1
284,392
338,196
249,263
461,73
-1,250
-1,416
-1,255
-1,-1
-1,175
-1,-1
361,-1
-1,182
413,317
-1,-1
272,134
246,209
