217,192,417
452,-1,-1
200,141,-1
322,212,428
304,377,253
-1,-1,105
131,156,-1
369,222,-1
289,228,450
200,-1,244
465,-1,-1
193,147,412
300,-1,-1
272,276,-1
-1,276,387
-1,341,167
-1,73,-1
-1,216,357
124,-1,199
278,170,157
437,336,480
323,232,303
-1,252,363
450,491,278
-1,-1,-1
292,300,267
219,110,268
158,285,-1
-1,-1,-1
200,293,231
255,-1,-1
153,120,-1
-1,-1,-1
-1,-1,218
-1,-1,222
260,500,-1
215,318,-1
294,279,225
447,305,261
432,219,201
249,347,-1
137,236,273
246,341,-1
-1,231,-1
341,-1,326
-1,168,192
330,-1,348
-1,205,310
-1,-1,-1
300,368,366
-1,-1,-1
269,108,235
286,239,328
413,288,106
162,-1,244
193,-1,222
173,498,229
144,482,-1
437,-1,415
-1,158,370
-1,-1,-1
328,-1,245
488,389,-1
370,425,296
396,297,421
-1,290,-1
-1,175,329
285,338,288
-1,340,-1
167,471,259
431,315,-1
242,-1,361
-1,-1,334
229,184,267
311,-1,133
366,376,233
-1,-1,-1
360,-1,-1
232,-1,444
345,124,321
391,198,494
-1,294,-1
266,365,206
328,149,-1
188,126,283
169,-1,-1
-1,126,-1
280,353,358
-1,216,373
-1,-1,295
347,-1,329
188,203,239
207,-1,398
478,184,-1
429,365,-1
179,309,478
-1,348,131
191,412,302
413,131,-1
287,-1,-1
320,-1,344
201,-1,433
196,216,-1
262,-1,144
-1,-1,186
391,350,338
136,-1,332
-1,-1,321
167,393,352
252,397,151
179,-1,300
-1,434,261
404,-1,412
133,-1,263
-1,368,-1
-1,-1,313
-1,-1,311
396,323,341
-1,484,-1
447,-1,315
-1,321,181
-1,265,-1
233,-1,-1
291,432,491
275,-1,336
365,118,306
-1,-1,222
357,279,68
213,-1,329
304,226,433
232,370,-1
-1,140,-1
-1,444,-1
398,482,145
160,325,-1
280,-1,349
285,389,454
379,143,-1
-1,73,232
-1,-1,340
379,240,-1
271,374,-1
320,400,317
390,245,418
-1,174,-1
309,186,324
473,442,130
433,451,-1
414,364,101
318,316,-1
270,358,210
-1,411,188
99,348,488
173,-1,155
66,462,371
166,-1,211
452,437,431
175,-1,499
-1,-1,494
107,207,73
-1,205,-1
183,312,264
258,325,318
401,427,258
292,357,-1
-1,450,-1
-1,191,270
358,145,164
217,476,306
300,349,133
-1,-1,499
350,308,433
293,477,-1
-1,329,391
-1,-1,296
281,326,258
-1,303,211
462,-1,332
261,290,170
171,-1,-1
265,369,378
274,-1,356
310,-1,-1
296,483,80
-1,-1,-1
289,383,334
-1,191,96
204,-1,-1
-1,-1,320
404,278,283
200,193,-1
183,206,217
-1,-1,459
183,247,361
248,-1,-1
408,409,-1
-1,244,164
330,-1,-1
325,166,210
138,163,303
315,387,181
-1,307,343
489,309,52
385,-1,460
193,387,-1
150,-1,-1
458,360,408
356,-1,466
-1,375,203
295,-1,206
-1,182,279
228,218,-1
257,309,414
490,371,339
269,292,414
-1,96,459
-1,-1,443
337,433,429
208,-1,-1
-1,254,307
202,325,218
392,-1,409
341,-1,279
190,452,61
262,-1,-1
-1,-1,239
170,-1,151
431,312,221
-1,159,-1
276,401,248
366,361,-1
-1,486,389
232,-1,161
368,467,421
-1,-1,114
279,310,287
368,-1,200
-1,180,-1
224,-1,287
-1,-1,477
-1,-1,239
430,215,142
226,144,-1
-1,61,177
429,171,-1
375,202,166
204,408,-1
374,285,171
204,397,190
-1,-1,205
274,-1,279
335,209,-1
323,363,-1
301,225,366
449,281,358
226,230,-1
400,72,118
-1,234,346
96,-1,-1
-1,316,-1
336,289,204
297,456,-1
337,425,302
286,312,-1
-1,235,308
-1,358,405
353,-1,451
-1,106,392
332,-1,239
178,324,268
-1,309,-1
132,-1,382
227,90,366
387,-1,171
329,162,174
-1,291,336
479,332,348
-1,-1,337
341,-1,-1
338,135,362
132,493,483
-1,209,299
-1,209,352
216,498,-1
-1,-1,253
140,-1,-1
428,320,223
-1,455,-1
285,278,225
-1,190,265
190,336,-1
-1,-1,343
-1,165,262
-1,-1,125
328,461,-1
-1,383,346
245,335,-1
368,334,132
-1,374,373
402,301,-1
284,489,-1
-1,281,-1
186,256,-1
380,275,413
279,188,412
-1,303,201
-1,96,472
259,118,411
314,-1,137
282,473,229
455,360,264
348,197,279
-1,-1,-1
-1,-1,264
-1,-1,416
405,-1,-1
128,324,-1
421,397,278
271,200,-1
-1,106,183
-1,222,228
493,236,163
213,328,257
-1,137,409
246,178,312
275,-1,215
332,216,-1
290,-1,133
-1,-1,240
-1,-1,387
287,286,188
299,158,235
311,-1,212
445,361,243
-1,376,497
266,133,-1
384,358,122
273,266,300
291,166,-1
190,282,299
297,195,-1
-1,223,438
207,203,-1
388,294,170
161,470,157
205,185,350
495,171,413
248,300,311
241,321,-1
205,263,240
150,278,129
474,415,-1
-1,-1,154
213,283,-1
275,94,160
328,296,105
-1,440,391
467,365,415
487,369,84
113,175,246
-1,277,359
159,302,207
342,-1,236
305,420,413
136,85,378
235,-1,156
361,-1,-1
208,-1,273
290,213,354
248,-1,496
106,169,244
210,-1,233
414,322,160
-1,332,267
155,260,192
202,362,-1
163,-1,444
-1,191,-1
492,169,455
334,291,-1
333,-1,94
384,-1,-1
281,174,234
230,-1,408
368,356,148
129,408,-1
-1,-1,-1
-1,222,-1
-1,493,191
475,259,-1
331,242,355
-1,187,385
426,418,-1
253,-1,-1
244,-1,394
-1,207,-1
435,283,-1
266,493,-1
334,-1,449
409,337,-1
-1,-1,276
407,-1,150
283,358,446
250,337,198
-1,-1,231
310,226,-1
-1,307,464
-1,202,-1
347,-1,-1
-1,358,385
91,-1,-1
428,181,436
-1,434,474
-1,-1,254
88,-1,295
356,309,301
185,-1,166
212,457,-1
451,233,106
490,323,-1
466,-1,181
342,-1,110
213,403,415
369,400,-1
326,196,-1
-1,-1,464
-1,-1,-1
-1,-1,-1
400,163,286
299,-1,161
386,96,236
130,168,148
-1,337,131
350,-1,371
433,355,-1
287,425,-1
-1,279,-1
418,177,-1
426,207,-1
-1,477,199
-1,461,156
236,-1,395
429,223,272
351,177,221
464,114,417
203,-1,157
224,-1,247
301,-1,190
91,437,428
496,371,-1
-1,-1,408
200,-1,-1
294,231,125
-1,392,-1
-1,269,320
250,275,456
264,-1,-1
204,213,-1
100,-1,-1
-1,238,-1
500,341,-1
343,90,-1
213,204,161
-1,360,239
108,476,489
379,134,-1
275,132,-1
236,413,426
202,-1,-1
255,248,93
252,139,-1
393,427,-1
-1,-1,-1
115,386,396
-1,163,245
81,343,392
-1,358,133
-1,125,280
187,345,413
-1,328,223
-1,433,-1
271,497,-1
-1,-1,262
356,-1,260
319,-1,246
285,293,222
429,-1,-1
-1,235,106
-1,271,-1
195,458,465
379,444,-1
312,-1,-1
-1,324,-1
140,244,-1
-1,387,188
322,-1,-1
-1,-1,286
350,164,-1
226,434,-1
253,-1,370
240,233,-1
123,-1,213
425,208,307
-1,108,-1
-1,91,180
-1,218,62
155,273,168
-1,208,-1
297,-1,113
213,151,239
-1,-1,-1
424,-1,321
309,-1,-1
-1,435,-1
260,238,327
194,300,257
262,233,-1
-1,-1,280
295,388,357
315,162,271
-1,203,432
314,262,403
420,154,194
74,-1,315
429,-1,166
375,-1,301
159,-1,177
278,119,-1
312,334,196
182,403,-1
396,-1,-1
-1,297,-1
374,201,-1
488,-1,-1
138,396,158
284,193,-1
494,302,183
395,348,-1
159,-1,320
432,-1,170
315,283,202
-1,421,397
-1,-1,218
397,223,192
322,297,-1
-1,132,-1
360,460,180
338,-1,194
-1,-1,316
-1,495,385
215,203,217
231,-1,-1
346,-1,250
-1,344,228
172,226,338
253,337,225
385,345,289
214,170,219
484,377,-1
-1,395,207
-1,499,394
243,241,-1
283,-1,-1
239,242,-1
-1,376,170
429,240,416
200,470,307
117,335,-1
-1,239,319
407,324,-1
-1,-1,-1
-1,-1,278
182,291,425
-1,387,259
-1,320,-1
-1,263,-1
324,442,285
337,335,307
304,-1,-1
258,-1,207
331,258,464
431,-1,-1
193,211,-1
336,-1,-1
-1,-1,405
223,-1,-1
228,324,273
-1,-1,321
196,495,228
447,-1,483
98,132,-1
132,-1,471
-1,-1,197
146,194,197
123,179,327
467,-1,170
-1,290,372
-1,-1,-1
272,373,400
404,195,-1
-1,470,-1
306,448,-1
305,343,461
318,-1,110
328,-1,378
361,-1,266
-1,381,181
373,241,249
161,386,472
321,233,353
-1,276,187
-1,417,236
402,256,449
369,226,-1
461,410,452
-1,242,-1
450,421,381
-1,377,132
167,429,117
-1,-1,-1
-1,-1,-1
-1,240,490
307,145,140
313,376,218
437,365,-1
491,-1,274
327,-1,375
500,447,356
332,-1,169
169,446,-1
-1,-1,-1
345,185,-1
-1,298,-1
310,240,309
202,337,450
-1,446,274
259,271,-1
135,-1,377
248,180,207
-1,-1,142
-1,201,370
324,276,283
402,90,409
123,-1,483
292,311,138
155,-1,-1
-1,451,219
145,-1,-1
150,470,204
447,-1,334
267,131,268
222,152,314
359,-1,-1
481,373,497
-1,414,333
420,388,117
497,292,161
303,343,200
456,110,428
323,-1,278
-1,357,-1
59,90,481
357,244,-1
317,393,117
187,-1,306
385,384,331
-1,-1,161
388,361,260
363,-1,407
-1,258,339
243,-1,185
327,207,221
-1,-1,289
-1,96,129
-1,291,311
277,286,410
112,-1,-1
421,500,390
304,309,-1
212,229,-1
113,405,355
-1,-1,398
101,-1,-1
241,-1,215
-1,172,-1
373,340,181
-1,-1,265
243,-1,-1
434,254,295
-1,-1,219
217,267,-1
337,-1,-1
-1,167,282
332,456,307
206,-1,-1
368,224,304
364,-1,445
471,-1,357
189,403,-1
417,-1,293
281,225,293
-1,327,198
299,199,-1
-1,448,-1
-1,452,-1
287,357,332
-1,-1,138
253,411,195
395,283,210
478,245,-1
-1,235,-1
-1,168,-1
470,453,-1
-1,265,413
319,-1,-1
250,-1,329
319,488,-1
377,394,309
299,413,394
254,-1,366
367,305,427
335,144,-1
-1,152,-1
193,-1,-1
-1,479,411
-1,-1,404
157,-1,80
339,430,125
374,308,-1
360,171,-1
323,399,401
-1,277,363
152,192,215
281,125,462
409,-1,335
310,-1,380
205,461,380
-1,-1,188
221,293,154
472,419,209
324,497,270
370,442,395
293,-1,-1
135,173,-1
468,286,-1
274,279,-1
483,168,188
120,272,229
325,-1,373
365,185,382
278,243,-1
312,289,387
213,319,274
113,-1,186
335,191,-1
-1,-1,-1
-1,269,-1
438,285,-1
198,138,490
307,152,491
489,375,155
428,363,-1
397,89,284
297,322,239
315,-1,306
331,197,153
388,411,-1
324,294,337
193,-1,191
248,-1,-1
410,265,-1
358,304,405
97,-1,298
137,397,273
384,235,178
-1,-1,-1
-1,-1,187
-1,408,-1
450,-1,196
-1,-1,-1
334,245,220
-1,456,197
-1,150,-1
-1,-1,194
-1,-1,-1
239,-1,105
414,-1,163
463,433,276
-1,436,462
185,395,-1
455,-1,139
221,353,317
410,401,287
213,414,329
236,-1,249
394,-1,259
156,233,-1
-1,413,-1
456,238,446
145,178,374
392,111,306
151,298,-1
368,-1,379
189,-1,124
251,423,253
337,382,-1
250,471,219
190,389,492
440,-1,230
220,-1,408
424,262,453
496,-1,-1
254,309,192
-1,483,-1
394,-1,-1
357,-1,252
472,195,255
-1,-1,101
468,434,-1
359,297,-1
237,344,239
389,-1,362
413,355,-1
344,291,319
-1,-1,-1
399,-1,417
236,107,397
150,102,-1
135,337,-1
-1,261,316
299,306,-1
290,346,426
-1,-1,-1
471,385,-1
-1,226,185
257,-1,443
427,139,271
-1,-1,-1
419,299,396
336,-1,219
184,-1,180
157,-1,252
-1,-1,-1
-1,164,213
151,-1,277
189,289,478
360,-1,323
322,233,412
-1,-1,354
-1,374,495
414,82,-1
-1,119,475
406,177,410
289,401,276
437,355,366
216,-1,79
363,217,265
332,-1,108
-1,-1,91
409,-1,281
-1,-1,-1
477,112,278
393,-1,-1
-1,304,-1
428,104,-1
-1,-1,242
159,123,275
330,244,231
233,469,266
497,-1,225
-1,124,-1
346,-1,224
200,-1,367
321,232,-1
-1,169,154
264,247,190
122,310,431
290,-1,-1
-1,-1,199
-1,410,335
347,-1,317
238,89,463
169,355,261
215,-1,147
-1,338,246
254,411,370
458,301,409
250,486,251
-1,-1,207
465,122,149
193,462,437
202,419,221
-1,232,163
254,494,336
-1,328,148
333,-1,211
272,131,196
235,-1,193
387,-1,-1
-1,330,-1
490,-1,-1
361,314,238
86,382,-1
270,341,146
-1,-1,-1
480,185,426
183,212,-1
215,-1,-1
248,84,-1
225,313,-1
289,413,-1
-1,-1,-1
157,-1,-1
-1,-1,178
446,-1,403
438,-1,-1
151,-1,119
396,193,229
134,-1,-1
338,259,260
-1,389,190
286,340,433
-1,288,478
319,-1,250
-1,-1,422
347,327,91
-1,408,492
-1,367,-1
212,336,84
-1,116,172
280,303,-1
-1,310,381
-1,-1,207
121,-1,428
220,195,-1
-1,281,255
-1,131,241
478,-1,467
396,328,113
363,-1,290
-1,-1,240
227,346,-1
-1,90,238
251,-1,291
203,230,107
-1,297,293
-1,396,489
-1,194,356
273,-1,226
-1,389,317
325,453,268
318,162,377
-1,358,476
285,332,172
266,173,-1
74,325,443
298,183,-1
304,315,-1
-1,298,197
144,188,-1
141,247,-1
236,449,-1
457,379,209
-1,207,-1
-1,266,244
234,-1,340
299,486,-1
343,-1,485
-1,-1,-1
274,347,254
388,-1,412
-1,264,264
-1,-1,275
293,104,128
151,478,357
-1,-1,262
464,197,175
315,-1,244
-1,474,409
451,-1,-1
399,-1,237
167,454,419
334,-1,443
343,-1,-1
194,-1,214
430,337,195
-1,221,233
-1,329,336
285,300,387
400,410,361
181,-1,405
394,-1,104
427,291,478
418,93,-1
403,263,271
183,381,-1
171,407,-1
491,461,-1
373,229,-1
-1,-1,451
0.72,0.676,0.683
298.209722222222,293.207100591716,287.546120058565
1,9,12
3,4,15
