341,457,147,449
485,-1,-1,-1
301,-1,-1,411
376,259,348,225
320,225,431,-1
302,359,411,-1
348,291,191,-1
497,318,-1,146
90,401,-1,-1
-1,179,331,322
278,-1,-1,326
314,480,372,-1
365,-1,180,-1
319,310,-1,-1
299,392,-1,-1
334,290,412,-1
268,379,334,-1
398,-1,340,208
483,346,480,-1
335,470,288,146
-1,162,189,326
258,130,283,260
-1,-1,-1,-1
215,-1,-1,364
471,114,421,-1
251,-1,271,151
323,-1,175,320
490,351,222,162
-1,406,389,160
443,-1,357,-1
427,-1,213,298
330,354,218,489
285,274,70,99
217,354,373,100
205,339,362,-1
281,370,272,431
265,459,262,425
491,-1,-1,168
159,124,333,260
351,311,-1,397
-1,108,173,428
256,201,-1,460
327,371,178,217
402,223,-1,-1
466,313,303,337
-1,326,341,-1
325,390,-1,119
273,350,405,288
431,301,-1,335
399,-1,206,311
386,215,467,172
397,269,352,-1
497,298,452,-1
289,-1,435,248
451,298,113,249
401,431,430,136
121,257,223,85
384,178,179,251
323,143,333,245
83,-1,-1,194
323,357,217,-1
104,118,432,161
437,367,442,341
315,373,-1,-1
-1,187,330,213
-1,303,352,202
-1,182,-1,198
306,-1,412,105
283,85,276,103
323,500,463,467
436,-1,-1,237
329,215,-1,-1
348,277,346,333
323,-1,391,381
149,192,-1,-1
303,-1,338,395
390,353,494,474
471,374,-1,-1
257,341,359,-1
450,-1,414,419
-1,449,207,-1
229,186,396,311
317,266,323,-1
148,283,445,191
404,-1,-1,178
149,-1,413,298
247,371,-1,-1
396,196,211,321
256,235,253,396
202,234,255,398
351,412,272,-1
364,231,74,-1
425,262,-1,-1
244,318,390,166
410,466,73,387
365,349,392,193
226,250,-1,235
374,-1,-1,-1
84,-1,-1,331
281,-1,354,170
254,318,-1,-1
242,207,407,-1
309,-1,135,361
383,464,288,247
226,-1,453,376
336,200,-1,125
225,314,172,-1
386,334,300,196
344,117,148,-1
398,145,189,-1
370,-1,394,-1
265,177,318,155
279,431,-1,433
-1,274,321,390
291,-1,161,381
309,304,232,180
379,188,284,295
181,152,-1,248
308,126,393,409
224,159,133,194
335,205,-1,-1
203,246,89,-1
367,141,202,246
278,277,111,-1
208,132,-1,-1
203,119,214,-1
-1,332,-1,371
282,307,-1,-1
200,244,323,331
295,187,346,-1
210,385,341,359
313,220,-1,312
365,-1,-1,217
386,-1,173,305
389,451,-1,367
79,-1,187,425
360,358,299,291
195,375,260,-1
225,336,437,-1
-1,294,493,-1
212,378,144,477
340,115,203,-1
279,389,492,335
135,-1,-1,148
297,278,160,-1
466,-1,222,-1
-1,348,266,156
377,359,-1,439
345,213,-1,451
499,456,267,-1
-1,418,342,-1
183,225,166,435
493,321,163,152
315,343,-1,336
314,176,341,491
279,336,442,-1
441,-1,257,-1
326,250,285,-1
276,-1,413,-1
431,482,-1,393
259,-1,-1,491
498,258,300,-1
325,244,341,168
486,448,370,500
459,394,383,469
176,436,275,281
413,-1,138,-1
